epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T22.30.11.204,0.78,-0.928,0.348,0.062
1.72974E+12,2024-10-23T22.30.11.214,0.79,-0.939,0.353,0.064
1.72974E+12,2024-10-23T22.30.11.224,0.8,-0.941,0.353,0.066
1.72974E+12,2024-10-23T22.30.11.234,0.81,-0.937,0.353,0.065
1.72974E+12,2024-10-23T22.30.11.244,0.82,-0.933,0.354,0.065
1.72974E+12,2024-10-23T22.30.11.254,0.83,-0.926,0.353,0.064
1.72974E+12,2024-10-23T22.30.11.264,0.84,-0.921,0.355,0.062
1.72974E+12,2024-10-23T22.30.11.274,0.85,-0.92,0.352,0.057
1.72974E+12,2024-10-23T22.30.11.284,0.86,-0.917,0.352,0.054
1.72974E+12,2024-10-23T22.30.11.294,0.87,-0.916,0.353,0.053
1.72974E+12,2024-10-23T22.30.11.304,0.88,-0.911,0.354,0.049
1.72974E+12,2024-10-23T22.30.11.314,0.89,-0.902,0.354,0.048
1.72974E+12,2024-10-23T22.30.11.324,0.9,-0.9,0.356,0.048
1.72974E+12,2024-10-23T22.30.11.334,0.91,-0.893,0.355,0.045
1.72974E+12,2024-10-23T22.30.11.344,0.92,-0.884,0.358,0.044
1.72974E+12,2024-10-23T22.30.11.354,0.93,-0.876,0.362,0.044
1.72974E+12,2024-10-23T22.30.11.364,0.94,-0.866,0.359,0.038
1.72974E+12,2024-10-23T22.30.11.374,0.95,-0.866,0.359,0.037
1.72974E+12,2024-10-23T22.30.11.384,0.96,-0.871,0.358,0.04
1.72974E+12,2024-10-23T22.30.11.394,0.97,-0.87,0.351,0.048
1.72974E+12,2024-10-23T22.30.11.404,0.98,-0.864,0.339,0.056
1.72974E+12,2024-10-23T22.30.11.414,0.99,-0.865,0.33,0.062
1.72974E+12,2024-10-23T22.30.11.424,1,-0.868,0.335,0.073
1.72974E+12,2024-10-23T22.30.11.434,1.01,-0.86,0.343,0.083
1.72974E+12,2024-10-23T22.30.11.444,1.02,-0.86,0.344,0.095
1.72974E+12,2024-10-23T22.30.11.454,1.03,-0.867,0.35,0.111
1.72974E+12,2024-10-23T22.30.11.464,1.04,-0.866,0.35,0.135
1.72974E+12,2024-10-23T22.30.11.474,1.05,-0.864,0.346,0.156
1.72974E+12,2024-10-23T22.30.11.484,1.06,-0.862,0.346,0.172
1.72974E+12,2024-10-23T22.30.11.494,1.07,-0.866,0.346,0.192
1.72974E+12,2024-10-23T22.30.11.504,1.08,-0.869,0.347,0.21
1.72974E+12,2024-10-23T22.30.11.514,1.09,-0.873,0.354,0.222
1.72974E+12,2024-10-23T22.30.11.524,1.1,-0.878,0.361,0.238
1.72974E+12,2024-10-23T22.30.11.534,1.11,-0.876,0.352,0.256
1.72974E+12,2024-10-23T22.30.11.544,1.12,-0.876,0.353,0.267
1.72974E+12,2024-10-23T22.30.11.554,1.13,-0.877,0.354,0.28
1.72974E+12,2024-10-23T22.30.11.564,1.14,-0.883,0.35,0.303
1.72974E+12,2024-10-23T22.30.11.574,1.15,-0.883,0.349,0.32
1.72974E+12,2024-10-23T22.30.11.584,1.16,-0.864,0.346,0.335
1.72974E+12,2024-10-23T22.30.11.594,1.17,-0.851,0.34,0.346
1.72974E+12,2024-10-23T22.30.11.604,1.18,-0.855,0.335,0.354
1.72974E+12,2024-10-23T22.30.11.614,1.19,-0.867,0.335,0.375
1.72974E+12,2024-10-23T22.30.11.624,1.2,-0.868,0.334,0.397
1.72974E+12,2024-10-23T22.30.11.634,1.21,-0.854,0.321,0.417
1.72974E+12,2024-10-23T22.30.11.644,1.22,-0.845,0.305,0.428
1.72974E+12,2024-10-23T22.30.11.654,1.23,-0.843,0.305,0.441
1.72974E+12,2024-10-23T22.30.11.664,1.24,-0.838,0.319,0.452
1.72974E+12,2024-10-23T22.30.11.674,1.25,-0.832,0.318,0.458
1.72974E+12,2024-10-23T22.30.11.684,1.26,-0.833,0.317,0.472
1.72974E+12,2024-10-23T22.30.11.694,1.27,-0.835,0.322,0.488
1.72974E+12,2024-10-23T22.30.11.704,1.28,-0.842,0.327,0.505
1.72974E+12,2024-10-23T22.30.11.714,1.29,-0.848,0.327,0.523
1.72974E+12,2024-10-23T22.30.11.724,1.3,-0.848,0.327,0.539
1.72974E+12,2024-10-23T22.30.11.734,1.31,-0.84,0.328,0.551
1.72974E+12,2024-10-23T22.30.11.744,1.32,-0.833,0.321,0.556
1.72974E+12,2024-10-23T22.30.11.754,1.33,-0.833,0.317,0.563
1.72974E+12,2024-10-23T22.30.11.764,1.34,-0.84,0.315,0.573
1.72974E+12,2024-10-23T22.30.11.774,1.35,-0.841,0.315,0.586
1.72974E+12,2024-10-23T22.30.11.784,1.36,-0.848,0.318,0.595
1.72974E+12,2024-10-23T22.30.11.794,1.37,-0.851,0.307,0.604
1.72974E+12,2024-10-23T22.30.11.804,1.38,-0.842,0.297,0.611
1.72974E+12,2024-10-23T22.30.11.814,1.39,-0.819,0.289,0.61
1.72974E+12,2024-10-23T22.30.11.824,1.4,-0.8,0.281,0.609
1.72974E+12,2024-10-23T22.30.11.834,1.41,-0.804,0.281,0.616
1.72974E+12,2024-10-23T22.30.11.844,1.42,-0.813,0.284,0.619
1.72974E+12,2024-10-23T22.30.11.854,1.43,-0.824,0.277,0.621
1.72974E+12,2024-10-23T22.30.11.864,1.44,-0.822,0.285,0.622
1.72974E+12,2024-10-23T22.30.11.874,1.45,-0.815,0.284,0.619
1.72974E+12,2024-10-23T22.30.11.884,1.46,-0.808,0.275,0.617
1.72974E+12,2024-10-23T22.30.11.894,1.47,-0.801,0.272,0.614
1.72974E+12,2024-10-23T22.30.11.904,1.48,-0.799,0.271,0.613
1.72974E+12,2024-10-23T22.30.11.914,1.49,-0.802,0.268,0.607
1.72974E+12,2024-10-23T22.30.11.924,1.5,-0.801,0.262,0.603
1.72974E+12,2024-10-23T22.30.11.934,1.51,-0.798,0.259,0.598
1.72974E+12,2024-10-23T22.30.11.944,1.52,-0.792,0.262,0.591
1.72974E+12,2024-10-23T22.30.11.954,1.53,-0.79,0.265,0.587
1.72974E+12,2024-10-23T22.30.11.964,1.54,-0.786,0.269,0.581
1.72974E+12,2024-10-23T22.30.11.974,1.55,-0.786,0.27,0.576
1.72974E+12,2024-10-23T22.30.11.984,1.56,-0.791,0.271,0.573
1.72974E+12,2024-10-23T22.30.11.994,1.57,-0.797,0.272,0.57
1.72974E+12,2024-10-23T22.30.12.004,1.58,-0.8,0.276,0.563
1.72974E+12,2024-10-23T22.30.12.014,1.59,-0.808,0.278,0.56
1.72974E+12,2024-10-23T22.30.12.024,1.6,-0.816,0.287,0.555
1.72974E+12,2024-10-23T22.30.12.034,1.61,-0.813,0.293,0.555
1.72974E+12,2024-10-23T22.30.12.044,1.62,-0.809,0.295,0.551
1.72974E+12,2024-10-23T22.30.12.054,1.63,-0.811,0.298,0.547
1.72974E+12,2024-10-23T22.30.12.064,1.64,-0.818,0.304,0.546
1.72974E+12,2024-10-23T22.30.12.074,1.65,-0.826,0.308,0.542
1.72974E+12,2024-10-23T22.30.12.084,1.66,-0.832,0.307,0.538
1.72974E+12,2024-10-23T22.30.12.094,1.67,-0.837,0.308,0.531
1.72974E+12,2024-10-23T22.30.12.104,1.68,-0.833,0.306,0.526
1.72974E+12,2024-10-23T22.30.12.114,1.69,-0.842,0.305,0.523
1.72974E+12,2024-10-23T22.30.12.124,1.7,-0.852,0.308,0.517
1.72974E+12,2024-10-23T22.30.12.134,1.71,-0.854,0.301,0.51
1.72974E+12,2024-10-23T22.30.12.144,1.72,-0.851,0.297,0.508
1.72974E+12,2024-10-23T22.30.12.154,1.73,-0.846,0.292,0.501
1.72974E+12,2024-10-23T22.30.12.164,1.74,-0.849,0.282,0.5
1.72974E+12,2024-10-23T22.30.12.174,1.75,-0.866,0.269,0.502
1.72974E+12,2024-10-23T22.30.12.184,1.76,-0.893,0.264,0.503
1.72974E+12,2024-10-23T22.30.12.194,1.77,-0.909,0.26,0.498
1.72974E+12,2024-10-23T22.30.12.204,1.78,-0.909,0.252,0.49
1.72974E+12,2024-10-23T22.30.12.214,1.79,-0.9,0.254,0.478
1.72974E+12,2024-10-23T22.30.12.224,1.8,-0.882,0.26,0.465
1.72974E+12,2024-10-23T22.30.12.234,1.81,-0.871,0.26,0.445
1.72974E+12,2024-10-23T22.30.12.244,1.82,-0.867,0.263,0.422
1.72974E+12,2024-10-23T22.30.12.254,1.83,-0.855,0.264,0.405
1.72974E+12,2024-10-23T22.30.12.264,1.84,-0.852,0.266,0.382
1.72974E+12,2024-10-23T22.30.12.274,1.85,-0.859,0.278,0.362
1.72974E+12,2024-10-23T22.30.12.284,1.86,-0.875,0.283,0.346
1.72974E+12,2024-10-23T22.30.12.294,1.87,-0.891,0.293,0.333
1.72974E+12,2024-10-23T22.30.12.304,1.88,-0.889,0.303,0.316
1.72974E+12,2024-10-23T22.30.12.314,1.89,-0.878,0.305,0.295
1.72974E+12,2024-10-23T22.30.12.324,1.9,-0.873,0.312,0.276
1.72974E+12,2024-10-23T22.30.12.334,1.91,-0.87,0.317,0.26
1.72974E+12,2024-10-23T22.30.12.344,1.92,-0.873,0.322,0.248
1.72974E+12,2024-10-23T22.30.12.354,1.93,-0.874,0.326,0.23
1.72974E+12,2024-10-23T22.30.12.364,1.94,-0.875,0.329,0.222
1.72974E+12,2024-10-23T22.30.12.374,1.95,-0.881,0.33,0.21
1.72974E+12,2024-10-23T22.30.12.384,1.96,-0.898,0.331,0.203
1.72974E+12,2024-10-23T22.30.12.394,1.97,-0.913,0.337,0.199
1.72974E+12,2024-10-23T22.30.12.404,1.98,-0.909,0.336,0.193
