epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.72974E+12,2024-10-23T22.30.11.196,0.77,-0.244,-1.89,-1.463
1.72974E+12,2024-10-23T22.30.11.206,0.78,-0.183,-2.805,-1.28
1.72974E+12,2024-10-23T22.30.11.216,0.79,0.305,-3.049,-1.28
1.72974E+12,2024-10-23T22.30.11.226,0.8,0.366,-2.744,-1.22
1.72974E+12,2024-10-23T22.30.11.236,0.81,0.61,-2.683,-0.732
1.72974E+12,2024-10-23T22.30.11.246,0.82,0.854,-2.866,-0.122
1.72974E+12,2024-10-23T22.30.11.256,0.83,1.037,-3.415,0.366
1.72974E+12,2024-10-23T22.30.11.266,0.84,1.159,-4.207,0.732
1.72974E+12,2024-10-23T22.30.11.276,0.85,1.22,-5.122,0.854
1.72974E+12,2024-10-23T22.30.11.286,0.86,1.28,-6.463,0.671
1.72974E+12,2024-10-23T22.30.11.296,0.87,1.402,-7.683,0.122
1.72974E+12,2024-10-23T22.30.11.306,0.88,1.646,-9.268,-0.427
1.72974E+12,2024-10-23T22.30.11.316,0.89,2.012,-11.159,-0.915
1.72974E+12,2024-10-23T22.30.11.326,0.9,2.439,-13.415,-1.28
1.72974E+12,2024-10-23T22.30.11.336,0.91,2.866,-16.159,-1.524
1.72974E+12,2024-10-23T22.30.11.346,0.92,3.598,-19.268,-1.585
1.72974E+12,2024-10-23T22.30.11.356,0.93,4.146,-23.171,-2.134
1.72974E+12,2024-10-23T22.30.11.366,0.94,4.512,-28.049,-2.561
1.72974E+12,2024-10-23T22.30.11.376,0.95,4.695,-33.537,-2.988
1.72974E+12,2024-10-23T22.30.11.386,0.96,4.817,-38.598,-3.72
1.72974E+12,2024-10-23T22.30.11.396,0.97,4.512,-43.537,-4.878
1.72974E+12,2024-10-23T22.30.11.406,0.98,3.537,-49.085,-5.854
1.72974E+12,2024-10-23T22.30.11.416,0.99,2.439,-54.207,-6.524
1.72974E+12,2024-10-23T22.30.11.426,1,1.768,-58.537,-7.073
1.72974E+12,2024-10-23T22.30.11.436,1.01,1.098,-63.11,-6.951
1.72974E+12,2024-10-23T22.30.11.446,1.02,0.732,-67.561,-6.402
1.72974E+12,2024-10-23T22.30.11.456,1.03,0.61,-71.098,-5.915
1.72974E+12,2024-10-23T22.30.11.466,1.04,0.915,-73.72,-5.61
1.72974E+12,2024-10-23T22.30.11.476,1.05,1.159,-76.829,-5.183
1.72974E+12,2024-10-23T22.30.11.486,1.06,1.28,-80,-4.756
1.72974E+12,2024-10-23T22.30.11.496,1.07,1.646,-82.195,-4.695
1.72974E+12,2024-10-23T22.30.11.506,1.08,2.134,-83.659,-4.756
1.72974E+12,2024-10-23T22.30.11.516,1.09,2.927,-84.695,-4.756
1.72974E+12,2024-10-23T22.30.11.526,1.1,3.72,-85.183,-5.488
1.72974E+12,2024-10-23T22.30.11.536,1.11,4.695,-85.671,-6.585
1.72974E+12,2024-10-23T22.30.11.546,1.12,5.549,-86.22,-7.256
1.72974E+12,2024-10-23T22.30.11.556,1.13,6.28,-86.22,-8.049
1.72974E+12,2024-10-23T22.30.11.566,1.14,6.707,-84.878,-8.963
1.72974E+12,2024-10-23T22.30.11.576,1.15,7.134,-83.354,-9.39
1.72974E+12,2024-10-23T22.30.11.586,1.16,7.134,-82.866,-9.512
1.72974E+12,2024-10-23T22.30.11.596,1.17,6.707,-83.293,-8.963
1.72974E+12,2024-10-23T22.30.11.606,1.18,6.098,-82.744,-8.598
1.72974E+12,2024-10-23T22.30.11.616,1.19,5.732,-80.732,-8.476
1.72974E+12,2024-10-23T22.30.11.626,1.2,5.061,-78.354,-8.293
1.72974E+12,2024-10-23T22.30.11.636,1.21,3.537,-76.89,-8.293
1.72974E+12,2024-10-23T22.30.11.646,1.22,1.951,-76.098,-8.354
1.72974E+12,2024-10-23T22.30.11.656,1.23,0.366,-75.061,-8.78
1.72974E+12,2024-10-23T22.30.11.666,1.24,-0.854,-73.963,-9.329
1.72974E+12,2024-10-23T22.30.11.676,1.25,-1.89,-73.232,-9.695
1.72974E+12,2024-10-23T22.30.11.686,1.26,-2.683,-72.012,-10.122
1.72974E+12,2024-10-23T22.30.11.696,1.27,-3.476,-70.061,-10.488
1.72974E+12,2024-10-23T22.30.11.706,1.28,-4.085,-67.256,-10.366
1.72974E+12,2024-10-23T22.30.11.716,1.29,-4.329,-63.537,-10.305
1.72974E+12,2024-10-23T22.30.11.726,1.3,-4.329,-59.268,-10.61
1.72974E+12,2024-10-23T22.30.11.736,1.31,-4.207,-55.549,-11.22
1.72974E+12,2024-10-23T22.30.11.746,1.32,-4.024,-52.5,-11.89
1.72974E+12,2024-10-23T22.30.11.756,1.33,-3.841,-49.451,-13.293
1.72974E+12,2024-10-23T22.30.11.766,1.34,-3.598,-45.915,-14.573
1.72974E+12,2024-10-23T22.30.11.776,1.35,-2.988,-42.012,-15.305
1.72974E+12,2024-10-23T22.30.11.786,1.36,-2.378,-37.439,-15.854
1.72974E+12,2024-10-23T22.30.11.796,1.37,-1.951,-32.195,-16.402
1.72974E+12,2024-10-23T22.30.11.806,1.38,-1.707,-27.317,-16.829
1.72974E+12,2024-10-23T22.30.11.816,1.39,-1.524,-23.841,-16.707
1.72974E+12,2024-10-23T22.30.11.826,1.4,-1.707,-21.524,-15.915
1.72974E+12,2024-10-23T22.30.11.836,1.41,-1.89,-18.963,-15.122
1.72974E+12,2024-10-23T22.30.11.846,1.42,-1.829,-15.61,-14.207
1.72974E+12,2024-10-23T22.30.11.856,1.43,-1.707,-11.585,-12.805
1.72974E+12,2024-10-23T22.30.11.866,1.44,-1.646,-7.561,-11.037
1.72974E+12,2024-10-23T22.30.11.876,1.45,-1.28,-3.841,-9.268
1.72974E+12,2024-10-23T22.30.11.886,1.46,-0.854,-0.793,-7.561
1.72974E+12,2024-10-23T22.30.11.896,1.47,-0.61,1.585,-6.098
1.72974E+12,2024-10-23T22.30.11.906,1.48,-0.549,4.085,-5
1.72974E+12,2024-10-23T22.30.11.916,1.49,-0.61,6.707,-4.024
1.72974E+12,2024-10-23T22.30.11.926,1.5,-0.671,9.268,-3.11
1.72974E+12,2024-10-23T22.30.11.936,1.51,-0.671,11.585,-2.012
1.72974E+12,2024-10-23T22.30.11.946,1.52,-0.732,13.72,-0.854
1.72974E+12,2024-10-23T22.30.11.956,1.53,-0.549,15.671,0.366
1.72974E+12,2024-10-23T22.30.11.966,1.54,-0.488,17.134,1.829
1.72974E+12,2024-10-23T22.30.11.976,1.55,-0.549,18.293,3.11
1.72974E+12,2024-10-23T22.30.11.986,1.56,-0.244,19.878,3.963
1.72974E+12,2024-10-23T22.30.11.996,1.57,0.122,21.341,4.817
1.72974E+12,2024-10-23T22.30.12.006,1.58,0.488,22.561,5.61
1.72974E+12,2024-10-23T22.30.12.016,1.59,1.037,23.963,6.037
1.72974E+12,2024-10-23T22.30.12.026,1.6,1.951,25.793,6.463
1.72974E+12,2024-10-23T22.30.12.036,1.61,2.866,27.317,7.012
1.72974E+12,2024-10-23T22.30.12.046,1.62,3.902,28.354,7.805
1.72974E+12,2024-10-23T22.30.12.056,1.63,5.061,29.634,8.415
1.72974E+12,2024-10-23T22.30.12.066,1.64,6.22,31.098,8.963
1.72974E+12,2024-10-23T22.30.12.076,1.65,7.378,33.11,9.268
1.72974E+12,2024-10-23T22.30.12.086,1.66,8.537,35.427,9.451
1.72974E+12,2024-10-23T22.30.12.096,1.67,9.634,37.561,9.451
1.72974E+12,2024-10-23T22.30.12.106,1.68,10.366,39.268,9.268
1.72974E+12,2024-10-23T22.30.12.116,1.69,10.854,41.402,9.146
1.72974E+12,2024-10-23T22.30.12.126,1.7,11.28,44.329,8.72
1.72974E+12,2024-10-23T22.30.12.136,1.71,11.585,47.256,8.171
1.72974E+12,2024-10-23T22.30.12.146,1.72,11.28,49.268,7.805
1.72974E+12,2024-10-23T22.30.12.156,1.73,10.61,50.61,7.378
1.72974E+12,2024-10-23T22.30.12.166,1.74,9.268,52.317,6.524
1.72974E+12,2024-10-23T22.30.12.176,1.75,7.5,55.061,5.061
1.72974E+12,2024-10-23T22.30.12.186,1.76,5.183,59.207,2.988
1.72974E+12,2024-10-23T22.30.12.196,1.77,2.317,64.024,0.549
1.72974E+12,2024-10-23T22.30.12.206,1.78,-0.976,68.537,-1.829
1.72974E+12,2024-10-23T22.30.12.216,1.79,-3.963,72.317,-3.415
1.72974E+12,2024-10-23T22.30.12.226,1.8,-6.89,75.183,-4.207
1.72974E+12,2024-10-23T22.30.12.236,1.81,-9.634,76.768,-4.207
1.72974E+12,2024-10-23T22.30.12.246,1.82,-12.256,77.683,-3.232
1.72974E+12,2024-10-23T22.30.12.256,1.83,-14.695,78.354,-1.768
1.72974E+12,2024-10-23T22.30.12.266,1.84,-16.585,78.415,0.183
1.72974E+12,2024-10-23T22.30.12.276,1.85,-18.171,78.476,2.134
1.72974E+12,2024-10-23T22.30.12.286,1.86,-19.512,79.146,3.659
1.72974E+12,2024-10-23T22.30.12.296,1.87,-20.183,80.61,4.817
1.72974E+12,2024-10-23T22.30.12.306,1.88,-20.427,81.768,6.098
1.72974E+12,2024-10-23T22.30.12.316,1.89,-20.427,81.89,7.622
1.72974E+12,2024-10-23T22.30.12.326,1.9,-20.305,81.463,9.39
1.72974E+12,2024-10-23T22.30.12.336,1.91,-19.939,80.732,11.098
1.72974E+12,2024-10-23T22.30.12.346,1.92,-19.268,79.512,12.256
1.72974E+12,2024-10-23T22.30.12.356,1.93,-18.476,77.927,12.683
1.72974E+12,2024-10-23T22.30.12.366,1.94,-17.622,75.732,12.744
1.72974E+12,2024-10-23T22.30.12.376,1.95,-16.768,73.598,12.378
1.72974E+12,2024-10-23T22.30.12.386,1.96,-15.61,72.683,11.341
1.72974E+12,2024-10-23T22.30.12.396,1.97,-14.451,72.134,9.939
1.72974E+12,2024-10-23T22.30.12.406,1.98,-13.171,71.159,8.902
1.72974E+12,2024-10-23T22.30.12.416,1.99,-11.951,69.451,8.354
1.72974E+12,2024-10-23T22.30.12.426,2,-11.098,67.744,8.293
1.72974E+12,2024-10-23T22.30.12.436,2.01,-10.122,66.646,8.476
1.72974E+12,2024-10-23T22.30.12.446,2.02,-9.146,66.28,8.659
1.72974E+12,2024-10-23T22.30.12.456,2.03,-8.354,66.037,8.841
1.72974E+12,2024-10-23T22.30.12.466,2.04,-7.561,65.732,9.085
1.72974E+12,2024-10-23T22.30.12.476,2.05,-6.707,65.366,9.634
1.72974E+12,2024-10-23T22.30.12.486,2.06,-5.732,64.939,10.305
1.72974E+12,2024-10-23T22.30.12.496,2.07,-5.061,65.427,10.732
1.72974E+12,2024-10-23T22.30.12.506,2.08,-4.207,66.951,11.22
1.72974E+12,2024-10-23T22.30.12.516,2.09,-3.293,68.415,11.646
1.72974E+12,2024-10-23T22.30.12.526,2.1,-2.805,68.354,12.195
1.72974E+12,2024-10-23T22.30.12.536,2.11,-2.195,66.768,13.232
1.72974E+12,2024-10-23T22.30.12.546,2.12,-1.707,64.878,14.146
1.72974E+12,2024-10-23T22.30.12.556,2.13,-1.22,63.476,14.756
1.72974E+12,2024-10-23T22.30.12.566,2.14,-0.732,62.012,15.61
1.72974E+12,2024-10-23T22.30.12.576,2.15,-0.488,59.878,16.585
1.72974E+12,2024-10-23T22.30.12.586,2.16,-0.366,57.439,17.744
1.72974E+12,2024-10-23T22.30.12.596,2.17,-0.122,53.902,18.841
1.72974E+12,2024-10-23T22.30.12.606,2.18,-0.244,49.39,19.451
1.72974E+12,2024-10-23T22.30.12.616,2.19,-0.427,44.695,19.39
1.72974E+12,2024-10-23T22.30.12.626,2.2,-0.61,39.451,18.415
1.72974E+12,2024-10-23T22.30.12.636,2.21,-1.037,33.537,16.585
