epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1732908803131,2024-11-29T14.33.23.131,9.540,5.915,28.720,5.732
1732908803141,2024-11-29T14.33.23.141,9.550,8.110,34.329,5.793
1732908803151,2024-11-29T14.33.23.151,9.560,10.366,40.671,6.280
1732908803161,2024-11-29T14.33.23.161,9.570,11.768,47.927,7.012
1732908803171,2024-11-29T14.33.23.171,9.580,12.378,55.732,8.171
1732908803181,2024-11-29T14.33.23.181,9.590,12.500,63.415,9.451
1732908803191,2024-11-29T14.33.23.191,9.600,11.829,70.671,10.610
1732908803201,2024-11-29T14.33.23.201,9.610,10.427,77.073,11.585
1732908803211,2024-11-29T14.33.23.211,9.620,7.866,82.744,12.378
1732908803221,2024-11-29T14.33.23.221,9.630,5.061,87.988,12.805
1732908803231,2024-11-29T14.33.23.231,9.640,2.378,92.073,12.866
1732908803241,2024-11-29T14.33.23.241,9.650,-0.061,94.939,12.622
1732908803251,2024-11-29T14.33.23.251,9.660,-2.683,97.317,12.317
1732908803261,2024-11-29T14.33.23.261,9.670,-5.427,99.695,12.439
1732908803271,2024-11-29T14.33.23.271,9.680,-7.988,102.317,12.683
1732908803281,2024-11-29T14.33.23.281,9.690,-10.244,105.061,13.476
1732908803291,2024-11-29T14.33.23.291,9.700,-11.707,108.049,14.390
1732908803301,2024-11-29T14.33.23.301,9.710,-11.951,110.549,15.061
1732908803311,2024-11-29T14.33.23.311,9.720,-11.220,112.317,15.427
1732908803321,2024-11-29T14.33.23.321,9.730,-10.122,113.780,15.732
1732908803331,2024-11-29T14.33.23.331,9.740,-8.354,115.488,15.854
1732908803341,2024-11-29T14.33.23.341,9.750,-6.524,117.378,16.402
1732908803351,2024-11-29T14.33.23.351,9.760,-5.000,118.659,17.073
1732908803361,2024-11-29T14.33.23.361,9.770,-3.476,119.634,17.622
1732908803371,2024-11-29T14.33.23.371,9.780,-1.829,120.305,18.476
1732908803381,2024-11-29T14.33.23.381,9.790,0.244,120.793,19.146
1732908803391,2024-11-29T14.33.23.391,9.800,2.256,121.646,19.695
1732908803401,2024-11-29T14.33.23.401,9.810,4.268,122.866,19.512
1732908803411,2024-11-29T14.33.23.411,9.820,6.280,122.683,19.085
1732908803421,2024-11-29T14.33.23.421,9.830,7.866,121.585,18.841
1732908803431,2024-11-29T14.33.23.431,9.840,9.329,120.854,18.171
1732908803441,2024-11-29T14.33.23.441,9.850,10.854,119.451,16.829
1732908803451,2024-11-29T14.33.23.451,9.860,11.890,116.037,15.549
1732908803461,2024-11-29T14.33.23.461,9.870,12.805,111.768,14.329
1732908803471,2024-11-29T14.33.23.471,9.880,13.659,108.171,12.744
1732908803481,2024-11-29T14.33.23.481,9.890,14.695,104.939,10.732
1732908803491,2024-11-29T14.33.23.491,9.900,15.793,100.915,8.415
1732908803501,2024-11-29T14.33.23.501,9.910,16.707,95.793,5.854
1732908803511,2024-11-29T14.33.23.511,9.920,17.317,89.268,3.049
1732908803521,2024-11-29T14.33.23.521,9.930,17.134,80.610,1.220
1732908803531,2024-11-29T14.33.23.531,9.940,16.646,70.976,0.061
1732908803541,2024-11-29T14.33.23.541,9.950,15.610,62.012,-0.427
1732908803551,2024-11-29T14.33.23.551,9.960,14.512,54.817,-1.037
1732908803561,2024-11-29T14.33.23.561,9.970,13.476,48.049,-1.463
1732908803571,2024-11-29T14.33.23.571,9.980,12.317,40.244,-1.585
1732908803581,2024-11-29T14.33.23.581,9.990,11.220,32.134,-1.524
1732908803591,2024-11-29T14.33.23.591,10.000,10.244,24.817,-1.585
1732908803601,2024-11-29T14.33.23.601,10.010,9.329,18.476,-1.707
1732908803611,2024-11-29T14.33.23.611,10.020,8.659,13.537,-1.768
1732908803621,2024-11-29T14.33.23.621,10.030,7.744,9.512,-1.768
1732908803631,2024-11-29T14.33.23.631,10.040,6.585,5.366,-1.646
1732908803641,2024-11-29T14.33.23.641,10.050,5.305,1.220,-1.159
1732908803651,2024-11-29T14.33.23.651,10.060,3.841,-1.951,-1.159
1732908803661,2024-11-29T14.33.23.661,10.070,2.378,-5.000,-1.463
1732908803671,2024-11-29T14.33.23.671,10.080,0.793,-8.293,-1.890
1732908803681,2024-11-29T14.33.23.681,10.090,-0.549,-10.976,-2.927
1732908803691,2024-11-29T14.33.23.691,10.100,-1.585,-13.110,-4.146
1732908803701,2024-11-29T14.33.23.701,10.110,-2.317,-14.878,-5.305
1732908803711,2024-11-29T14.33.23.711,10.120,-2.866,-16.585,-6.585
1732908803721,2024-11-29T14.33.23.721,10.130,-3.110,-18.049,-7.561
1732908803731,2024-11-29T14.33.23.731,10.140,-3.354,-19.878,-8.232
1732908803741,2024-11-29T14.33.23.741,10.150,-3.537,-21.951,-9.146
1732908803751,2024-11-29T14.33.23.751,10.160,-3.476,-24.756,-10.122
1732908803761,2024-11-29T14.33.23.761,10.170,-3.110,-27.927,-10.854
1732908803771,2024-11-29T14.33.23.771,10.180,-2.317,-30.854,-11.646
1732908803781,2024-11-29T14.33.23.781,10.190,-1.280,-34.268,-12.073
1732908803791,2024-11-29T14.33.23.791,10.200,-0.244,-38.171,-12.012
1732908803801,2024-11-29T14.33.23.801,10.210,0.671,-41.159,-11.524
1732908803811,2024-11-29T14.33.23.811,10.220,1.585,-42.683,-11.037
1732908803821,2024-11-29T14.33.23.821,10.230,2.866,-43.902,-10.976
1732908803831,2024-11-29T14.33.23.831,10.240,5.427,-45.732,-11.768
1732908803841,2024-11-29T14.33.23.841,10.250,9.756,-47.561,-13.476
1732908803851,2024-11-29T14.33.23.851,10.260,15.183,-48.598,-15.305
1732908803861,2024-11-29T14.33.23.861,10.270,20.427,-48.049,-17.012
1732908803871,2024-11-29T14.33.23.871,10.280,24.878,-47.256,-18.110
1732908803881,2024-11-29T14.33.23.881,10.290,27.866,-48.171,-18.049
1732908803891,2024-11-29T14.33.23.891,10.300,29.024,-50.122,-17.317
1732908803901,2024-11-29T14.33.23.901,10.310,28.720,-52.561,-16.341
1732908803911,2024-11-29T14.33.23.911,10.320,27.073,-55.915,-15.183
1732908803921,2024-11-29T14.33.23.921,10.330,24.512,-59.390,-13.598
1732908803931,2024-11-29T14.33.23.931,10.340,21.341,-62.256,-12.378
1732908803941,2024-11-29T14.33.23.941,10.350,17.805,-64.207,-11.402
1732908803951,2024-11-29T14.33.23.951,10.360,14.390,-65.366,-10.915
1732908803961,2024-11-29T14.33.23.961,10.370,11.159,-67.073,-10.732
1732908803971,2024-11-29T14.33.23.971,10.380,8.049,-69.939,-10.122
1732908803981,2024-11-29T14.33.23.981,10.390,5.488,-73.415,-9.512
1732908803991,2024-11-29T14.33.23.991,10.400,3.049,-77.073,-8.659
1732908804001,2024-11-29T14.33.24.001,10.410,0.732,-80.915,-7.683
1732908804011,2024-11-29T14.33.24.011,10.420,-1.524,-84.512,-6.707
1732908804021,2024-11-29T14.33.24.021,10.430,-3.720,-87.683,-5.671
1732908804031,2024-11-29T14.33.24.031,10.440,-5.793,-90.488,-4.512
1732908804041,2024-11-29T14.33.24.041,10.450,-7.683,-92.988,-3.354
1732908804051,2024-11-29T14.33.24.051,10.460,-9.085,-94.939,-2.317
1732908804061,2024-11-29T14.33.24.061,10.470,-10.183,-96.341,-1.037
1732908804071,2024-11-29T14.33.24.071,10.480,-10.793,-96.768,0.427
1732908804081,2024-11-29T14.33.24.081,10.490,-11.463,-95.732,1.768
1732908804091,2024-11-29T14.33.24.091,10.500,-12.134,-93.659,3.110
1732908804101,2024-11-29T14.33.24.101,10.510,-12.622,-90.854,4.207
1732908804111,2024-11-29T14.33.24.111,10.520,-12.744,-87.561,5.549
1732908804121,2024-11-29T14.33.24.121,10.530,-12.683,-83.171,6.524
1732908804131,2024-11-29T14.33.24.131,10.540,-12.256,-78.232,7.317
1732908804141,2024-11-29T14.33.24.141,10.550,-11.951,-73.841,8.415
1732908804151,2024-11-29T14.33.24.151,10.560,-11.646,-71.280,9.573
1732908804161,2024-11-29T14.33.24.161,10.570,-11.646,-70.854,10.671
1732908804171,2024-11-29T14.33.24.171,10.580,-11.829,-71.646,11.098
1732908804181,2024-11-29T14.33.24.181,10.590,-12.256,-74.085,10.732
1732908804191,2024-11-29T14.33.24.191,10.600,-12.683,-78.110,10.122
1732908804201,2024-11-29T14.33.24.201,10.610,-13.110,-81.707,9.146
1732908804211,2024-11-29T14.33.24.211,10.620,-13.476,-84.390,8.110
1732908804221,2024-11-29T14.33.24.221,10.630,-13.963,-85.671,7.683
1732908804231,2024-11-29T14.33.24.231,10.640,-14.573,-84.878,7.561
1732908804241,2024-11-29T14.33.24.241,10.650,-15.061,-82.012,7.561
1732908804251,2024-11-29T14.33.24.251,10.660,-15.610,-78.537,7.744
1732908804261,2024-11-29T14.33.24.261,10.670,-16.280,-75.793,7.927
1732908804271,2024-11-29T14.33.24.271,10.680,-17.012,-73.293,8.049
1732908804281,2024-11-29T14.33.24.281,10.690,-17.500,-70.732,7.866
1732908804291,2024-11-29T14.33.24.291,10.700,-17.561,-68.354,7.866
1732908804301,2024-11-29T14.33.24.301,10.710,-17.195,-65.610,7.866
1732908804311,2024-11-29T14.33.24.311,10.720,-16.280,-61.402,7.561
1732908804321,2024-11-29T14.33.24.321,10.730,-15.000,-56.159,6.951
1732908804331,2024-11-29T14.33.24.331,10.740,-13.780,-51.524,6.463
1732908804341,2024-11-29T14.33.24.341,10.750,-12.744,-47.317,5.854
1732908804351,2024-11-29T14.33.24.351,10.760,-11.463,-42.744,4.878
1732908804361,2024-11-29T14.33.24.361,10.770,-10.122,-38.049,3.720
1732908804371,2024-11-29T14.33.24.371,10.780,-8.902,-33.780,2.622
1732908804381,2024-11-29T14.33.24.381,10.790,-7.439,-29.634,1.463
1732908804391,2024-11-29T14.33.24.391,10.800,-5.915,-25.732,0.061
1732908804401,2024-11-29T14.33.24.401,10.810,-4.329,-22.378,-1.098
1732908804411,2024-11-29T14.33.24.411,10.820,-2.866,-19.268,-1.951
1732908804421,2024-11-29T14.33.24.421,10.830,-1.524,-15.488,-2.927
1732908804431,2024-11-29T14.33.24.431,10.840,-0.183,-11.707,-3.841
1732908804441,2024-11-29T14.33.24.441,10.850,0.915,-8.659,-4.329
1732908804451,2024-11-29T14.33.24.451,10.860,1.646,-5.976,-4.878
1732908804461,2024-11-29T14.33.24.461,10.870,2.195,-3.720,-5.427
1732908804471,2024-11-29T14.33.24.471,10.880,2.500,-2.195,-5.793
1732908804481,2024-11-29T14.33.24.481,10.890,2.561,-1.220,-5.976
1732908804491,2024-11-29T14.33.24.491,10.900,2.622,-0.488,-5.976
1732908804501,2024-11-29T14.33.24.501,10.910,2.439,0.244,-5.854
1732908804511,2024-11-29T14.33.24.511,10.920,2.195,0.793,-5.427
1732908804521,2024-11-29T14.33.24.521,10.930,2.073,1.402,-4.939
1732908804531,2024-11-29T14.33.24.531,10.940,1.829,2.012,-4.451
1732908804541,2024-11-29T14.33.24.541,10.950,1.524,2.561,-3.598
1732908804551,2024-11-29T14.33.24.551,10.960,1.220,3.415,-2.683
1732908804561,2024-11-29T14.33.24.561,10.970,0.915,4.329,-1.829
1732908804571,2024-11-29T14.33.24.571,10.980,0.671,5.000,-0.976
1732908804581,2024-11-29T14.33.24.581,10.990,0.488,5.854,-0.427
1732908804591,2024-11-29T14.33.24.591,11.000,0.305,6.220,0.244
1732908804601,2024-11-29T14.33.24.601,11.010,0.183,6.524,0.732
1732908804611,2024-11-29T14.33.24.611,11.020,0.305,7.134,0.915
1732908804621,2024-11-29T14.33.24.621,11.030,0.549,7.561,1.098
1732908804631,2024-11-29T14.33.24.631,11.040,0.671,7.805,1.037
1732908804641,2024-11-29T14.33.24.641,11.050,0.793,7.927,0.793
1732908804651,2024-11-29T14.33.24.651,11.060,1.037,7.927,0.610
1732908804661,2024-11-29T14.33.24.661,11.070,1.159,7.988,0.366
1732908804671,2024-11-29T14.33.24.671,11.080,1.220,7.927,0.244
1732908804681,2024-11-29T14.33.24.681,11.090,1.341,7.927,0.122
1732908804691,2024-11-29T14.33.24.691,11.100,1.463,8.171,-0.061
1732908804701,2024-11-29T14.33.24.701,11.110,1.463,8.110,-0.183
1732908804711,2024-11-29T14.33.24.711,11.120,1.524,7.927,0.000
1732908804721,2024-11-29T14.33.24.721,11.130,1.524,7.805,0.244
1732908804731,2024-11-29T14.33.24.731,11.140,1.524,7.683,0.549
1732908804741,2024-11-29T14.33.24.741,11.150,1.463,7.500,1.037
1732908804751,2024-11-29T14.33.24.751,11.160,1.341,7.256,1.280
1732908804761,2024-11-29T14.33.24.761,11.170,1.159,6.707,1.524
1732908804771,2024-11-29T14.33.24.771,11.180,0.915,6.220,1.646
1732908804781,2024-11-29T14.33.24.781,11.190,0.488,5.915,1.524
1732908804791,2024-11-29T14.33.24.791,11.200,0.183,5.549,1.402
1732908804801,2024-11-29T14.33.24.801,11.210,-0.244,5.183,1.220
1732908804811,2024-11-29T14.33.24.811,11.220,-0.366,4.817,0.976
1732908804821,2024-11-29T14.33.24.821,11.230,-0.732,4.329,0.854
1732908804831,2024-11-29T14.33.24.831,11.240,-1.037,4.024,0.671
1732908804841,2024-11-29T14.33.24.841,11.250,-1.159,3.659,0.427
1732908804851,2024-11-29T14.33.24.851,11.260,-1.463,3.171,0.061
1732908804861,2024-11-29T14.33.24.861,11.270,-1.585,2.744,0.000
1732908804871,2024-11-29T14.33.24.871,11.280,-1.524,2.256,-0.122
1732908804881,2024-11-29T14.33.24.881,11.290,-1.524,1.829,-0.183
1732908804891,2024-11-29T14.33.24.891,11.300,-1.524,1.341,-0.244
1732908804901,2024-11-29T14.33.24.901,11.310,-1.341,0.732,-0.061
1732908804911,2024-11-29T14.33.24.911,11.320,-1.280,0.305,-0.122
1732908804921,2024-11-29T14.33.24.921,11.330,-1.280,-0.061,-0.305
1732908804931,2024-11-29T14.33.24.931,11.340,-1.159,-0.366,-0.427
1732908804941,2024-11-29T14.33.24.941,11.350,-1.098,-0.671,-0.793
1732908804951,2024-11-29T14.33.24.951,11.360,-1.037,-0.976,-1.220
1732908804961,2024-11-29T14.33.24.961,11.370,-0.793,-1.159,-1.585
1732908804971,2024-11-29T14.33.24.971,11.380,-0.610,-1.402,-1.829
1732908804981,2024-11-29T14.33.24.981,11.390,-0.366,-1.463,-1.951
1732908804991,2024-11-29T14.33.24.991,11.400,-0.061,-1.646,-1.951
1732908805001,2024-11-29T14.33.25.001,11.410,0.122,-1.585,-1.768
1732908805011,2024-11-29T14.33.25.011,11.420,0.305,-1.463,-1.585
1732908805021,2024-11-29T14.33.25.021,11.430,0.427,-1.341,-1.341
1732908805031,2024-11-29T14.33.25.031,11.440,0.488,-0.915,-1.220
1732908805041,2024-11-29T14.33.25.041,11.450,0.366,-0.610,-1.098
1732908805051,2024-11-29T14.33.25.051,11.460,0.183,-0.305,-0.854
1732908805061,2024-11-29T14.33.25.061,11.470,0.122,-0.061,-0.732
1732908805071,2024-11-29T14.33.25.071,11.480,0.061,0.122,-0.549
1732908805081,2024-11-29T14.33.25.081,11.490,-0.183,0.305,-0.427
1732908805091,2024-11-29T14.33.25.091,11.500,-0.427,0.610,-0.366
1732908805101,2024-11-29T14.33.25.101,11.510,-0.732,0.915,-0.183
1732908805111,2024-11-29T14.33.25.111,11.520,-0.854,1.341,-0.122
1732908805121,2024-11-29T14.33.25.121,11.530,-1.037,1.829,-0.061
1732908805131,2024-11-29T14.33.25.131,11.540,-1.220,2.073,0.061
1732908805141,2024-11-29T14.33.25.141,11.550,-1.280,2.439,0.305
1732908805151,2024-11-29T14.33.25.151,11.560,-1.402,2.744,0.610
1732908805161,2024-11-29T14.33.25.161,11.570,-1.463,2.927,0.854
1732908805171,2024-11-29T14.33.25.171,11.580,-1.646,2.927,1.159
1732908805181,2024-11-29T14.33.25.181,11.590,-1.585,2.500,1.463
1732908805191,2024-11-29T14.33.25.191,11.600,-1.524,2.256,1.768
1732908805201,2024-11-29T14.33.25.201,11.610,-1.159,2.378,2.073
1732908805211,2024-11-29T14.33.25.211,11.620,-0.793,2.683,2.378
1732908805221,2024-11-29T14.33.25.221,11.630,-0.549,3.110,2.683
1732908805231,2024-11-29T14.33.25.231,11.640,-0.305,3.598,3.110
1732908805241,2024-11-29T14.33.25.241,11.650,-0.122,4.024,3.354
1732908805251,2024-11-29T14.33.25.251,11.660,-0.366,4.268,3.415
1732908805261,2024-11-29T14.33.25.261,11.670,-0.488,4.085,3.293
1732908805271,2024-11-29T14.33.25.271,11.680,-0.732,3.841,2.988
1732908805281,2024-11-29T14.33.25.281,11.690,-1.098,3.780,2.622
1732908805291,2024-11-29T14.33.25.291,11.700,-1.280,3.780,2.256
1732908805301,2024-11-29T14.33.25.301,11.710,-1.402,4.085,2.134
1732908805311,2024-11-29T14.33.25.311,11.720,-1.463,4.207,2.073
1732908805321,2024-11-29T14.33.25.321,11.730,-1.280,4.085,2.073
1732908805331,2024-11-29T14.33.25.331,11.740,-1.220,3.902,2.073
1732908805341,2024-11-29T14.33.25.341,11.750,-1.098,3.598,1.951
1732908805351,2024-11-29T14.33.25.351,11.760,-0.915,3.354,1.890
1732908805361,2024-11-29T14.33.25.361,11.770,-0.732,3.171,1.707
1732908805371,2024-11-29T14.33.25.371,11.780,-0.671,3.171,1.463
1732908805381,2024-11-29T14.33.25.381,11.790,-0.671,3.232,1.159
1732908805391,2024-11-29T14.33.25.391,11.800,-0.549,3.232,0.915
1732908805401,2024-11-29T14.33.25.401,11.810,-0.488,3.232,0.976
1732908805411,2024-11-29T14.33.25.411,11.820,-0.671,3.476,0.854
1732908805421,2024-11-29T14.33.25.421,11.830,-0.793,3.537,0.793
1732908805431,2024-11-29T14.33.25.431,11.840,-1.098,3.232,0.854
1732908805441,2024-11-29T14.33.25.441,11.850,-1.220,2.988,0.854
1732908805451,2024-11-29T14.33.25.451,11.860,-1.341,3.293,0.793
1732908805461,2024-11-29T14.33.25.461,11.870,-1.524,3.659,0.732
1732908805471,2024-11-29T14.33.25.471,11.880,-1.585,3.963,0.732
1732908805481,2024-11-29T14.33.25.481,11.890,-1.707,4.268,0.610
1732908805491,2024-11-29T14.33.25.491,11.900,-1.768,4.390,0.488
1732908805501,2024-11-29T14.33.25.501,11.910,-1.768,4.268,0.610
1732908805511,2024-11-29T14.33.25.511,11.920,-1.890,4.024,0.793
1732908805521,2024-11-29T14.33.25.521,11.930,-1.829,3.659,0.915
1732908805531,2024-11-29T14.33.25.531,11.940,-1.951,3.476,0.915
1732908805541,2024-11-29T14.33.25.541,11.950,-1.951,3.232,0.854
1732908805551,2024-11-29T14.33.25.551,11.960,-1.707,3.049,0.793
1732908805561,2024-11-29T14.33.25.561,11.970,-1.707,2.683,0.671
1732908805571,2024-11-29T14.33.25.571,11.980,-1.585,2.256,0.549
1732908805581,2024-11-29T14.33.25.581,11.990,-1.463,1.829,0.732
1732908805591,2024-11-29T14.33.25.591,12.000,-1.098,1.524,0.793
1732908805601,2024-11-29T14.33.25.601,12.010,-0.732,1.220,0.854
1732908805611,2024-11-29T14.33.25.611,12.020,-0.427,0.915,0.854
1732908805621,2024-11-29T14.33.25.621,12.030,-0.122,0.610,0.915
1732908805631,2024-11-29T14.33.25.631,12.040,0.183,0.244,0.854
1732908805641,2024-11-29T14.33.25.641,12.050,0.427,-0.061,0.793
1732908805651,2024-11-29T14.33.25.651,12.060,0.732,-0.366,0.854
1732908805661,2024-11-29T14.33.25.661,12.070,1.037,-0.427,0.915
1732908805671,2024-11-29T14.33.25.671,12.080,1.220,-0.427,0.976
1732908805681,2024-11-29T14.33.25.681,12.090,1.402,-0.549,1.037
1732908805691,2024-11-29T14.33.25.691,12.100,1.646,-0.793,1.098
1732908805701,2024-11-29T14.33.25.701,12.110,1.463,-0.915,1.098
1732908805711,2024-11-29T14.33.25.711,12.120,1.463,-0.976,1.037
1732908805721,2024-11-29T14.33.25.721,12.130,1.341,-1.037,0.976
1732908805731,2024-11-29T14.33.25.731,12.140,1.159,-0.915,0.854
1732908805741,2024-11-29T14.33.25.741,12.150,0.854,-0.854,0.854
1732908805751,2024-11-29T14.33.25.751,12.160,0.549,-0.793,0.793
1732908805761,2024-11-29T14.33.25.761,12.170,0.366,-0.732,0.854
