epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1732908384848,2024-11-29T14.26.24.848,6.040,-8.963,20.732,-3.415
1732908384858,2024-11-29T14.26.24.858,6.050,-8.293,17.683,-3.720
1732908384868,2024-11-29T14.26.24.868,6.060,-7.744,15.000,-3.841
1732908384878,2024-11-29T14.26.24.878,6.070,-7.195,12.561,-3.780
1732908384888,2024-11-29T14.26.24.888,6.080,-6.646,10.244,-3.537
1732908384898,2024-11-29T14.26.24.898,6.090,-6.220,7.988,-3.354
1732908384908,2024-11-29T14.26.24.908,6.100,-5.793,5.488,-2.988
1732908384918,2024-11-29T14.26.24.918,6.110,-5.305,2.805,-2.500
1732908384928,2024-11-29T14.26.24.928,6.120,-4.878,0.427,-2.073
1732908384938,2024-11-29T14.26.24.938,6.130,-4.634,-1.707,-1.463
1732908384948,2024-11-29T14.26.24.948,6.140,-4.512,-3.720,-0.793
1732908384958,2024-11-29T14.26.24.958,6.150,-4.329,-5.183,0.061
1732908384968,2024-11-29T14.26.24.968,6.160,-4.085,-6.098,0.732
1732908384978,2024-11-29T14.26.24.978,6.170,-3.902,-6.646,1.159
1732908384988,2024-11-29T14.26.24.988,6.180,-3.598,-6.829,1.524
1732908384998,2024-11-29T14.26.24.998,6.190,-3.293,-6.829,1.646
1732908385008,2024-11-29T14.26.25.008,6.200,-2.988,-6.768,1.707
1732908385018,2024-11-29T14.26.25.018,6.210,-2.561,-6.585,1.646
1732908385028,2024-11-29T14.26.25.028,6.220,-2.012,-6.463,1.524
1732908385038,2024-11-29T14.26.25.038,6.230,-1.707,-6.341,1.402
1732908385048,2024-11-29T14.26.25.048,6.240,-1.524,-6.037,1.280
1732908385058,2024-11-29T14.26.25.058,6.250,-1.463,-5.366,0.915
1732908385068,2024-11-29T14.26.25.068,6.260,-1.463,-4.756,0.671
1732908385078,2024-11-29T14.26.25.078,6.270,-1.463,-4.390,0.549
1732908385088,2024-11-29T14.26.25.088,6.280,-1.341,-4.085,0.427
1732908385098,2024-11-29T14.26.25.098,6.290,-1.098,-3.780,0.305
1732908385108,2024-11-29T14.26.25.108,6.300,-0.732,-3.171,0.183
1732908385118,2024-11-29T14.26.25.118,6.310,-0.183,-2.744,0.122
1732908385128,2024-11-29T14.26.25.128,6.320,0.305,-2.378,0.183
1732908385138,2024-11-29T14.26.25.138,6.330,0.671,-1.890,0.244
1732908385148,2024-11-29T14.26.25.148,6.340,0.732,-1.402,0.305
1732908385158,2024-11-29T14.26.25.158,6.350,-0.122,-0.854,0.183
1732908385168,2024-11-29T14.26.25.168,6.360,-1.890,0.305,-0.183
1732908385178,2024-11-29T14.26.25.178,6.370,-3.780,1.768,-1.037
1732908385188,2024-11-29T14.26.25.188,6.380,-5.122,2.561,-2.378
1732908385198,2024-11-29T14.26.25.198,6.390,-5.915,2.195,-3.110
1732908385208,2024-11-29T14.26.25.208,6.400,-6.098,1.707,-3.659
1732908385218,2024-11-29T14.26.25.218,6.410,-5.732,1.463,-4.085
1732908385228,2024-11-29T14.26.25.228,6.420,-5.122,0.854,-3.902
1732908385238,2024-11-29T14.26.25.238,6.430,-4.024,0.000,-3.354
1732908385248,2024-11-29T14.26.25.248,6.440,-2.988,-0.976,-2.683
1732908385258,2024-11-29T14.26.25.258,6.450,-2.012,-1.890,-1.829
1732908385268,2024-11-29T14.26.25.268,6.460,-1.220,-2.805,-1.037
1732908385278,2024-11-29T14.26.25.278,6.470,-0.732,-3.902,-0.366
1732908385288,2024-11-29T14.26.25.288,6.480,-0.793,-5.366,0.183
1732908385298,2024-11-29T14.26.25.298,6.490,-1.098,-7.378,0.549
1732908385308,2024-11-29T14.26.25.308,6.500,-1.585,-9.817,0.915
1732908385318,2024-11-29T14.26.25.318,6.510,-2.561,-12.012,1.159
1732908385328,2024-11-29T14.26.25.328,6.520,-3.476,-14.451,1.220
1732908385338,2024-11-29T14.26.25.338,6.530,-4.329,-17.378,1.341
1732908385348,2024-11-29T14.26.25.348,6.540,-5.061,-20.976,1.280
1732908385358,2024-11-29T14.26.25.358,6.550,-5.427,-25.000,1.220
1732908385368,2024-11-29T14.26.25.368,6.560,-5.732,-28.902,1.037
1732908385378,2024-11-29T14.26.25.378,6.570,-5.793,-32.561,0.854
1732908385388,2024-11-29T14.26.25.388,6.580,-5.732,-36.341,0.793
1732908385398,2024-11-29T14.26.25.398,6.590,-5.976,-39.817,0.549
1732908385408,2024-11-29T14.26.25.408,6.600,-6.280,-43.049,0.244
1732908385418,2024-11-29T14.26.25.418,6.610,-7.012,-46.220,-0.061
1732908385428,2024-11-29T14.26.25.428,6.620,-7.988,-49.512,-0.305
1732908385438,2024-11-29T14.26.25.438,6.630,-8.659,-53.232,-0.610
1732908385448,2024-11-29T14.26.25.448,6.640,-8.902,-56.890,-0.793
1732908385458,2024-11-29T14.26.25.458,6.650,-8.902,-60.366,-0.793
1732908385468,2024-11-29T14.26.25.468,6.660,-8.354,-63.598,-0.488
1732908385478,2024-11-29T14.26.25.478,6.670,-7.622,-66.707,-0.183
1732908385488,2024-11-29T14.26.25.488,6.680,-6.646,-70.061,0.061
1732908385498,2024-11-29T14.26.25.498,6.690,-5.793,-73.537,0.061
1732908385508,2024-11-29T14.26.25.508,6.700,-5.244,-77.805,-0.305
1732908385518,2024-11-29T14.26.25.518,6.710,-5.122,-84.085,-0.732
1732908385528,2024-11-29T14.26.25.528,6.720,-5.488,-91.159,-1.341
1732908385538,2024-11-29T14.26.25.538,6.730,-6.037,-97.744,-2.317
1732908385548,2024-11-29T14.26.25.548,6.740,-6.829,-104.268,-3.415
1732908385558,2024-11-29T14.26.25.558,6.750,-7.561,-111.524,-4.207
1732908385568,2024-11-29T14.26.25.568,6.760,-8.415,-118.659,-4.756
1732908385578,2024-11-29T14.26.25.578,6.770,-8.902,-123.598,-5.366
1732908385588,2024-11-29T14.26.25.588,6.780,-8.963,-125.976,-5.488
1732908385598,2024-11-29T14.26.25.598,6.790,-8.598,-126.220,-5.549
1732908385608,2024-11-29T14.26.25.608,6.800,-8.171,-125.671,-5.976
1732908385618,2024-11-29T14.26.25.618,6.810,-7.927,-125.610,-6.280
1732908385628,2024-11-29T14.26.25.628,6.820,-7.744,-125.610,-6.585
1732908385638,2024-11-29T14.26.25.638,6.830,-7.805,-125.122,-7.012
1732908385648,2024-11-29T14.26.25.648,6.840,-8.232,-124.634,-7.378
1732908385658,2024-11-29T14.26.25.658,6.850,-8.537,-123.963,-7.256
1732908385668,2024-11-29T14.26.25.668,6.860,-8.841,-123.049,-6.829
1732908385678,2024-11-29T14.26.25.678,6.870,-9.085,-122.195,-6.280
1732908385688,2024-11-29T14.26.25.688,6.880,-8.902,-122.073,-4.878
1732908385698,2024-11-29T14.26.25.698,6.890,-8.476,-122.500,-2.927
1732908385708,2024-11-29T14.26.25.708,6.900,-7.622,-123.110,-0.671
1732908385718,2024-11-29T14.26.25.718,6.910,-6.402,-122.317,1.585
1732908385728,2024-11-29T14.26.25.728,6.920,-5.061,-118.293,2.927
1732908385738,2024-11-29T14.26.25.738,6.930,-3.537,-111.829,3.232
1732908385748,2024-11-29T14.26.25.748,6.940,-1.646,-105.061,2.805
1732908385758,2024-11-29T14.26.25.758,6.950,0.366,-98.049,1.037
1732908385768,2024-11-29T14.26.25.768,6.960,2.622,-90.061,-1.768
1732908385778,2024-11-29T14.26.25.778,6.970,4.878,-81.159,-5.366
1732908385788,2024-11-29T14.26.25.788,6.980,7.012,-72.073,-8.720
1732908385798,2024-11-29T14.26.25.798,6.990,9.024,-63.659,-11.463
1732908385808,2024-11-29T14.26.25.808,7.000,10.549,-56.829,-13.598
1732908385818,2024-11-29T14.26.25.818,7.010,11.280,-51.280,-14.939
1732908385828,2024-11-29T14.26.25.828,7.020,11.037,-45.183,-15.427
1732908385838,2024-11-29T14.26.25.838,7.030,10.305,-39.085,-15.366
1732908385848,2024-11-29T14.26.25.848,7.040,8.841,-34.329,-14.512
1732908385858,2024-11-29T14.26.25.858,7.050,6.890,-30.671,-13.354
1732908385868,2024-11-29T14.26.25.868,7.060,4.634,-27.317,-12.378
1732908385878,2024-11-29T14.26.25.878,7.070,2.134,-24.634,-11.402
1732908385888,2024-11-29T14.26.25.888,7.080,-0.488,-22.378,-10.305
1732908385898,2024-11-29T14.26.25.898,7.090,-2.683,-18.841,-9.451
1732908385908,2024-11-29T14.26.25.908,7.100,-4.390,-14.878,-8.720
1732908385918,2024-11-29T14.26.25.918,7.110,-5.732,-12.317,-7.561
1732908385928,2024-11-29T14.26.25.928,7.120,-6.524,-9.573,-6.707
1732908385938,2024-11-29T14.26.25.938,7.130,-6.646,-4.512,-6.707
1732908385948,2024-11-29T14.26.25.948,7.140,-6.463,0.305,-6.768
1732908385958,2024-11-29T14.26.25.958,7.150,-6.220,3.720,-6.768
1732908385968,2024-11-29T14.26.25.968,7.160,-5.915,8.049,-7.439
1732908385978,2024-11-29T14.26.25.978,7.170,-5.549,12.683,-8.110
1732908385988,2024-11-29T14.26.25.988,7.180,-5.549,16.463,-8.354
1732908385998,2024-11-29T14.26.25.998,7.190,-5.610,20.000,-8.232
1732908386008,2024-11-29T14.26.26.008,7.200,-5.610,22.744,-7.866
1732908386018,2024-11-29T14.26.26.018,7.210,-5.366,24.817,-7.012
1732908386028,2024-11-29T14.26.26.028,7.220,-5.122,27.317,-6.220
1732908386038,2024-11-29T14.26.26.038,7.230,-4.512,30.000,-5.366
1732908386048,2024-11-29T14.26.26.048,7.240,-3.293,32.988,-4.512
1732908386058,2024-11-29T14.26.26.058,7.250,-1.280,36.402,-3.659
1732908386068,2024-11-29T14.26.26.068,7.260,1.280,39.695,-3.110
1732908386078,2024-11-29T14.26.26.078,7.270,4.207,42.439,-2.927
1732908386088,2024-11-29T14.26.26.088,7.280,7.134,44.512,-2.927
1732908386098,2024-11-29T14.26.26.098,7.290,9.756,46.220,-3.110
1732908386108,2024-11-29T14.26.26.108,7.300,12.012,48.720,-3.537
1732908386118,2024-11-29T14.26.26.118,7.310,13.902,51.890,-3.963
1732908386128,2024-11-29T14.26.26.128,7.320,15.244,54.817,-4.146
1732908386138,2024-11-29T14.26.26.138,7.330,16.280,56.951,-4.085
1732908386148,2024-11-29T14.26.26.148,7.340,17.134,58.110,-3.720
1732908386158,2024-11-29T14.26.26.158,7.350,17.683,59.207,-2.927
1732908386168,2024-11-29T14.26.26.168,7.360,18.049,60.915,-2.012
1732908386178,2024-11-29T14.26.26.178,7.370,18.293,63.232,-1.037
1732908386188,2024-11-29T14.26.26.188,7.380,18.659,65.976,-0.305
1732908386198,2024-11-29T14.26.26.198,7.390,18.902,68.232,-0.183
1732908386208,2024-11-29T14.26.26.208,7.400,18.902,70.061,-0.732
1732908386218,2024-11-29T14.26.26.218,7.410,19.085,72.073,-2.256
1732908386228,2024-11-29T14.26.26.228,7.420,18.963,73.963,-4.268
1732908386238,2024-11-29T14.26.26.238,7.430,18.720,75.488,-6.341
1732908386248,2024-11-29T14.26.26.248,7.440,18.293,77.195,-8.049
1732908386258,2024-11-29T14.26.26.258,7.450,17.744,78.720,-9.085
1732908386268,2024-11-29T14.26.26.268,7.460,16.890,79.817,-9.268
1732908386278,2024-11-29T14.26.26.278,7.470,15.732,81.098,-9.085
1732908386288,2024-11-29T14.26.26.288,7.480,14.634,83.476,-8.598
1732908386298,2024-11-29T14.26.26.298,7.490,13.415,85.854,-7.988
1732908386308,2024-11-29T14.26.26.308,7.500,12.195,87.378,-7.012
1732908386318,2024-11-29T14.26.26.318,7.510,10.976,88.293,-5.854
1732908386328,2024-11-29T14.26.26.328,7.520,9.878,89.024,-4.756
1732908386338,2024-11-29T14.26.26.338,7.530,9.024,88.841,-3.537
1732908386348,2024-11-29T14.26.26.348,7.540,8.171,87.500,-2.073
1732908386358,2024-11-29T14.26.26.358,7.550,7.317,86.585,-0.854
1732908386368,2024-11-29T14.26.26.368,7.560,6.341,86.341,0.244
1732908386378,2024-11-29T14.26.26.378,7.570,5.122,86.402,0.854
1732908386388,2024-11-29T14.26.26.388,7.580,3.720,86.159,1.402
1732908386398,2024-11-29T14.26.26.398,7.590,2.378,85.305,1.524
1732908386408,2024-11-29T14.26.26.408,7.600,0.854,84.024,1.768
1732908386418,2024-11-29T14.26.26.418,7.610,-0.549,82.744,1.707
1732908386428,2024-11-29T14.26.26.428,7.620,-2.012,81.037,1.707
1732908386438,2024-11-29T14.26.26.438,7.630,-3.780,78.841,1.951
1732908386448,2024-11-29T14.26.26.448,7.640,-5.854,76.951,2.317
1732908386458,2024-11-29T14.26.26.458,7.650,-8.171,75.854,2.378
1732908386468,2024-11-29T14.26.26.468,7.660,-10.183,74.817,1.951
1732908386478,2024-11-29T14.26.26.478,7.670,-12.073,72.012,1.646
1732908386488,2024-11-29T14.26.26.488,7.680,-13.902,67.561,1.402
1732908386498,2024-11-29T14.26.26.498,7.690,-15.427,63.110,0.732
1732908386508,2024-11-29T14.26.26.508,7.700,-16.585,59.146,0.000
1732908386518,2024-11-29T14.26.26.518,7.710,-17.439,55.610,-0.732
1732908386528,2024-11-29T14.26.26.528,7.720,-18.232,52.805,-1.402
1732908386538,2024-11-29T14.26.26.538,7.730,-18.963,51.159,-1.768
1732908386548,2024-11-29T14.26.26.548,7.740,-19.451,50.671,-2.134
1732908386558,2024-11-29T14.26.26.558,7.750,-20.061,50.549,-2.378
1732908386568,2024-11-29T14.26.26.568,7.760,-20.610,50.000,-2.317
1732908386578,2024-11-29T14.26.26.578,7.770,-20.732,49.695,-2.805
1732908386588,2024-11-29T14.26.26.588,7.780,-20.244,48.415,-3.476
1732908386598,2024-11-29T14.26.26.598,7.790,-19.146,44.695,-3.902
1732908386608,2024-11-29T14.26.26.608,7.800,-17.561,40.244,-4.512
1732908386618,2024-11-29T14.26.26.618,7.810,-15.366,36.463,-5.427
1732908386628,2024-11-29T14.26.26.628,7.820,-13.232,33.110,-6.463
1732908386638,2024-11-29T14.26.26.638,7.830,-11.037,30.427,-7.256
1732908386648,2024-11-29T14.26.26.648,7.840,-8.841,28.963,-7.927
1732908386658,2024-11-29T14.26.26.658,7.850,-6.768,27.744,-8.415
1732908386668,2024-11-29T14.26.26.668,7.860,-4.878,26.280,-8.476
1732908386678,2024-11-29T14.26.26.678,7.870,-3.110,24.512,-8.232
1732908386688,2024-11-29T14.26.26.688,7.880,-1.402,22.622,-7.500
1732908386698,2024-11-29T14.26.26.698,7.890,0.000,20.671,-6.707
1732908386708,2024-11-29T14.26.26.708,7.900,1.098,18.841,-5.854
1732908386718,2024-11-29T14.26.26.718,7.910,1.646,17.317,-4.817
1732908386728,2024-11-29T14.26.26.728,7.920,2.012,16.463,-3.963
1732908386738,2024-11-29T14.26.26.738,7.930,1.951,15.854,-3.171
1732908386748,2024-11-29T14.26.26.748,7.940,1.646,14.756,-2.317
1732908386758,2024-11-29T14.26.26.758,7.950,1.220,13.415,-1.707
1732908386768,2024-11-29T14.26.26.768,7.960,0.793,12.317,-0.854
1732908386778,2024-11-29T14.26.26.778,7.970,0.305,11.463,-0.183
1732908386788,2024-11-29T14.26.26.788,7.980,-0.305,10.549,0.549
1732908386798,2024-11-29T14.26.26.798,7.990,-0.915,9.756,1.341
1732908386808,2024-11-29T14.26.26.808,8.000,-1.524,9.085,2.012
1732908386818,2024-11-29T14.26.26.818,8.010,-1.890,8.171,2.561
1732908386828,2024-11-29T14.26.26.828,8.020,-2.073,7.195,2.805
1732908386838,2024-11-29T14.26.26.838,8.030,-2.195,6.098,2.866
1732908386848,2024-11-29T14.26.26.848,8.040,-2.256,4.756,2.622
1732908386858,2024-11-29T14.26.26.858,8.050,-2.073,3.232,2.073
1732908386868,2024-11-29T14.26.26.868,8.060,-1.890,1.585,1.585
1732908386878,2024-11-29T14.26.26.878,8.070,-1.768,-0.183,1.159
1732908386888,2024-11-29T14.26.26.888,8.080,-1.463,-1.768,0.793
1732908386898,2024-11-29T14.26.26.898,8.090,-1.159,-2.988,0.671
1732908386908,2024-11-29T14.26.26.908,8.100,-0.671,-4.024,0.427
1732908386918,2024-11-29T14.26.26.918,8.110,-0.183,-5.000,0.183
1732908386928,2024-11-29T14.26.26.928,8.120,0.244,-5.732,-0.122
1732908386938,2024-11-29T14.26.26.938,8.130,0.671,-6.220,-0.610
1732908386948,2024-11-29T14.26.26.948,8.140,0.976,-6.768,-0.976
1732908386958,2024-11-29T14.26.26.958,8.150,1.220,-7.012,-1.402
1732908386968,2024-11-29T14.26.26.968,8.160,1.280,-6.890,-1.829
1732908386978,2024-11-29T14.26.26.978,8.170,1.402,-6.768,-2.256
1732908386988,2024-11-29T14.26.26.988,8.180,1.341,-6.463,-2.500
1732908386998,2024-11-29T14.26.26.998,8.190,1.341,-6.098,-2.683
1732908387008,2024-11-29T14.26.27.008,8.200,1.220,-5.793,-2.744
1732908387018,2024-11-29T14.26.27.018,8.210,0.976,-5.488,-2.683
1732908387028,2024-11-29T14.26.27.028,8.220,0.915,-5.183,-2.561
1732908387038,2024-11-29T14.26.27.038,8.230,0.854,-4.939,-2.439
1732908387048,2024-11-29T14.26.27.048,8.240,0.793,-4.756,-2.195
1732908387058,2024-11-29T14.26.27.058,8.250,0.671,-4.512,-2.012
1732908387068,2024-11-29T14.26.27.068,8.260,0.793,-4.329,-2.012
1732908387078,2024-11-29T14.26.27.078,8.270,0.854,-4.146,-1.951
1732908387088,2024-11-29T14.26.27.088,8.280,0.671,-3.841,-1.890
1732908387098,2024-11-29T14.26.27.098,8.290,0.793,-3.476,-1.890
1732908387108,2024-11-29T14.26.27.108,8.300,0.793,-3.232,-1.890
1732908387118,2024-11-29T14.26.27.118,8.310,0.732,-2.805,-1.890
1732908387128,2024-11-29T14.26.27.128,8.320,0.610,-2.317,-1.829
1732908387138,2024-11-29T14.26.27.138,8.330,0.610,-2.012,-1.524
1732908387148,2024-11-29T14.26.27.148,8.340,0.427,-1.768,-1.280
1732908387158,2024-11-29T14.26.27.158,8.350,0.305,-1.524,-1.037
1732908387168,2024-11-29T14.26.27.168,8.360,0.183,-1.402,-0.976
1732908387178,2024-11-29T14.26.27.178,8.370,0.122,-1.524,-0.793
1732908387188,2024-11-29T14.26.27.188,8.380,0.183,-1.524,-0.610
1732908387198,2024-11-29T14.26.27.198,8.390,0.183,-1.585,-0.366
1732908387208,2024-11-29T14.26.27.208,8.400,0.244,-1.646,-0.305
1732908387218,2024-11-29T14.26.27.218,8.410,0.244,-1.829,-0.427
1732908387228,2024-11-29T14.26.27.228,8.420,0.427,-2.195,-0.427
1732908387238,2024-11-29T14.26.27.238,8.430,0.488,-2.622,-0.305
1732908387248,2024-11-29T14.26.27.248,8.440,0.549,-2.927,-0.366
1732908387258,2024-11-29T14.26.27.258,8.450,0.610,-3.049,-0.488
1732908387268,2024-11-29T14.26.27.268,8.460,0.732,-3.841,-0.488
1732908387278,2024-11-29T14.26.27.278,8.470,0.732,-4.939,-0.488
1732908387288,2024-11-29T14.26.27.288,8.480,0.915,-6.098,-0.549
1732908387298,2024-11-29T14.26.27.298,8.490,1.098,-7.378,-0.549
1732908387308,2024-11-29T14.26.27.308,8.500,1.159,-8.841,-0.793
1732908387318,2024-11-29T14.26.27.318,8.510,1.402,-11.037,-0.915
1732908387328,2024-11-29T14.26.27.328,8.520,1.585,-13.720,-0.854
1732908387338,2024-11-29T14.26.27.338,8.530,1.768,-16.585,-0.732
1732908387348,2024-11-29T14.26.27.348,8.540,2.134,-19.756,-0.610
1732908387358,2024-11-29T14.26.27.358,8.550,2.256,-23.963,-0.427
1732908387368,2024-11-29T14.26.27.368,8.560,2.317,-29.390,-0.183
1732908387378,2024-11-29T14.26.27.378,8.570,2.439,-35.183,-0.122
1732908387388,2024-11-29T14.26.27.388,8.580,2.317,-41.159,-0.427
1732908387398,2024-11-29T14.26.27.398,8.590,2.134,-48.354,-0.854
1732908387408,2024-11-29T14.26.27.408,8.600,2.012,-56.524,-1.098
1732908387418,2024-11-29T14.26.27.418,8.610,2.012,-64.329,-1.463
1732908387428,2024-11-29T14.26.27.428,8.620,2.134,-71.280,-1.951
1732908387438,2024-11-29T14.26.27.438,8.630,2.317,-77.805,-2.256
1732908387448,2024-11-29T14.26.27.448,8.640,2.439,-83.232,-2.622
1732908387458,2024-11-29T14.26.27.458,8.650,2.500,-88.293,-2.866
1732908387468,2024-11-29T14.26.27.468,8.660,2.622,-93.049,-2.744
1732908387478,2024-11-29T14.26.27.478,8.670,3.049,-97.439,-2.683
1732908387488,2024-11-29T14.26.27.488,8.680,3.476,-102.256,-2.744
1732908387498,2024-11-29T14.26.27.498,8.690,4.024,-107.988,-2.561
1732908387508,2024-11-29T14.26.27.508,8.700,4.695,-112.927,-2.561
1732908387518,2024-11-29T14.26.27.518,8.710,5.305,-115.793,-2.744
1732908387528,2024-11-29T14.26.27.528,8.720,6.037,-117.988,-2.622
1732908387538,2024-11-29T14.26.27.538,8.730,6.159,-120.061,-1.341
1732908387548,2024-11-29T14.26.27.548,8.740,5.915,-120.122,0.305
1732908387558,2024-11-29T14.26.27.558,8.750,5.610,-119.085,2.195
1732908387568,2024-11-29T14.26.27.568,8.760,4.817,-119.939,4.817
1732908387578,2024-11-29T14.26.27.578,8.770,3.659,-122.622,7.012
1732908387588,2024-11-29T14.26.27.588,8.780,2.134,-125.671,8.354
1732908387598,2024-11-29T14.26.27.598,8.790,0.244,-128.354,8.659
1732908387608,2024-11-29T14.26.27.608,8.800,-1.951,-130.610,8.963
1732908387618,2024-11-29T14.26.27.618,8.810,-4.146,-130.854,9.024
1732908387628,2024-11-29T14.26.27.628,8.820,-6.159,-128.598,8.415
1732908387638,2024-11-29T14.26.27.638,8.830,-8.171,-126.037,7.622
1732908387648,2024-11-29T14.26.27.648,8.840,-9.878,-124.634,7.012
1732908387658,2024-11-29T14.26.27.658,8.850,-11.280,-123.537,6.341
1732908387668,2024-11-29T14.26.27.668,8.860,-11.402,-120.732,5.915
1732908387678,2024-11-29T14.26.27.678,8.870,-10.305,-117.073,5.671
1732908387688,2024-11-29T14.26.27.688,8.880,-8.841,-113.963,5.549
1732908387698,2024-11-29T14.26.27.698,8.890,-6.707,-109.756,4.451
1732908387708,2024-11-29T14.26.27.708,8.900,-3.902,-103.659,2.317
1732908387718,2024-11-29T14.26.27.718,8.910,-0.976,-96.646,0.061
1732908387728,2024-11-29T14.26.27.728,8.920,1.890,-89.756,-2.500
1732908387738,2024-11-29T14.26.27.738,8.930,4.817,-83.476,-4.512
1732908387748,2024-11-29T14.26.27.748,8.940,7.866,-76.829,-5.915
1732908387758,2024-11-29T14.26.27.758,8.950,11.280,-69.085,-6.707
1732908387768,2024-11-29T14.26.27.768,8.960,14.573,-61.463,-6.524
1732908387778,2024-11-29T14.26.27.778,8.970,16.707,-55.427,-6.037
1732908387788,2024-11-29T14.26.27.788,8.980,17.683,-49.878,-5.915
1732908387798,2024-11-29T14.26.27.798,8.990,17.500,-43.354,-6.159
1732908387808,2024-11-29T14.26.27.808,9.000,16.707,-36.220,-5.793
1732908387818,2024-11-29T14.26.27.818,9.010,15.366,-29.695,-5.244
1732908387828,2024-11-29T14.26.27.828,9.020,13.354,-23.780,-4.634
1732908387838,2024-11-29T14.26.27.838,9.030,11.037,-17.988,-3.841
1732908387848,2024-11-29T14.26.27.848,9.040,8.598,-11.951,-3.171
1732908387858,2024-11-29T14.26.27.858,9.050,6.463,-5.488,-2.805
1732908387868,2024-11-29T14.26.27.868,9.060,4.390,-0.122,-2.500
1732908387878,2024-11-29T14.26.27.878,9.070,2.683,4.329,-2.256
1732908387888,2024-11-29T14.26.27.888,9.080,1.341,8.171,-2.317
1732908387898,2024-11-29T14.26.27.898,9.090,0.305,12.012,-2.866
1732908387908,2024-11-29T14.26.27.908,9.100,-0.549,15.793,-4.085
1732908387918,2024-11-29T14.26.27.918,9.110,-1.585,18.902,-5.427
1732908387928,2024-11-29T14.26.27.928,9.120,-2.561,21.341,-6.707
1732908387938,2024-11-29T14.26.27.938,9.130,-3.415,24.146,-7.805
1732908387948,2024-11-29T14.26.27.948,9.140,-4.268,27.561,-8.780
1732908387958,2024-11-29T14.26.27.958,9.150,-5.061,30.854,-9.146
1732908387968,2024-11-29T14.26.27.968,9.160,-5.427,33.659,-9.146
1732908387978,2024-11-29T14.26.27.978,9.170,-5.732,36.890,-9.024
1732908387988,2024-11-29T14.26.27.988,9.180,-5.793,40.183,-9.085
1732908387998,2024-11-29T14.26.27.998,9.190,-5.732,42.927,-9.085
1732908388008,2024-11-29T14.26.28.008,9.200,-5.915,45.793,-9.085
1732908388018,2024-11-29T14.26.28.018,9.210,-6.037,49.146,-9.085
1732908388028,2024-11-29T14.26.28.028,9.220,-6.037,52.805,-8.963
1732908388038,2024-11-29T14.26.28.038,9.230,-5.915,55.915,-8.537
1732908388048,2024-11-29T14.26.28.048,9.240,-5.915,58.780,-8.110
1732908388058,2024-11-29T14.26.28.058,9.250,-5.854,62.012,-7.500
1732908388068,2024-11-29T14.26.28.068,9.260,-6.037,65.915,-7.012
1732908388078,2024-11-29T14.26.28.078,9.270,-6.098,70.244,-6.402
1732908388088,2024-11-29T14.26.28.088,9.280,-6.220,73.841,-5.732
1732908388098,2024-11-29T14.26.28.098,9.290,-6.768,76.463,-4.878
1732908388108,2024-11-29T14.26.28.108,9.300,-7.317,79.268,-3.963
1732908388118,2024-11-29T14.26.28.118,9.310,-7.988,83.110,-2.866
1732908388128,2024-11-29T14.26.28.128,9.320,-9.024,87.744,-1.951
1732908388138,2024-11-29T14.26.28.138,9.330,-9.939,91.951,-0.732
1732908388148,2024-11-29T14.26.28.148,9.340,-11.159,94.329,0.671
1732908388158,2024-11-29T14.26.28.158,9.350,-12.317,95.183,2.256
1732908388168,2024-11-29T14.26.28.168,9.360,-13.415,96.037,3.598
1732908388178,2024-11-29T14.26.28.178,9.370,-14.634,97.866,4.817
1732908388188,2024-11-29T14.26.28.188,9.380,-15.915,100.732,5.671
1732908388198,2024-11-29T14.26.28.198,9.390,-17.134,103.902,6.524
1732908388208,2024-11-29T14.26.28.208,9.400,-17.988,106.707,7.561
1732908388218,2024-11-29T14.26.28.218,9.410,-18.293,108.171,8.780
1732908388228,2024-11-29T14.26.28.228,9.420,-18.354,107.500,10.488
1732908388238,2024-11-29T14.26.28.238,9.430,-18.293,106.768,12.317
1732908388248,2024-11-29T14.26.28.248,9.440,-17.744,108.902,13.232
1732908388258,2024-11-29T14.26.28.258,9.450,-16.768,112.622,13.354
1732908388268,2024-11-29T14.26.28.268,9.460,-15.915,114.451,13.476
1732908388278,2024-11-29T14.26.28.278,9.470,-15.183,113.902,13.598
1732908388288,2024-11-29T14.26.28.288,9.480,-14.024,112.683,13.232
1732908388298,2024-11-29T14.26.28.298,9.490,-12.622,111.463,12.317
1732908388308,2024-11-29T14.26.28.308,9.500,-10.976,108.598,11.585
1732908388318,2024-11-29T14.26.28.318,9.510,-9.268,103.415,11.341
1732908388328,2024-11-29T14.26.28.328,9.520,-7.622,97.012,11.220
1732908388338,2024-11-29T14.26.28.338,9.530,-6.037,91.829,11.037
1732908388348,2024-11-29T14.26.28.348,9.540,-4.695,88.415,10.854
1732908388358,2024-11-29T14.26.28.358,9.550,-3.659,85.488,10.732
1732908388368,2024-11-29T14.26.28.368,9.560,-2.927,81.280,10.854
1732908388378,2024-11-29T14.26.28.378,9.570,-2.378,76.890,11.098
1732908388388,2024-11-29T14.26.28.388,9.580,-1.707,73.354,10.915
1732908388398,2024-11-29T14.26.28.398,9.590,-0.915,69.512,10.366
1732908388408,2024-11-29T14.26.28.408,9.600,-0.244,64.573,10.122
1732908388418,2024-11-29T14.26.28.418,9.610,0.366,59.451,9.939
1732908388428,2024-11-29T14.26.28.428,9.620,0.854,55.854,9.207
