epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1732908385557,2024-11-29T14.26.25.557,6.750,-0.795,0.303,0.229
1732908385567,2024-11-29T14.26.25.567,6.760,-0.790,0.303,0.246
1732908385577,2024-11-29T14.26.25.577,6.770,-0.804,0.310,0.271
1732908385587,2024-11-29T14.26.25.587,6.780,-0.822,0.310,0.303
1732908385597,2024-11-29T14.26.25.597,6.790,-0.839,0.307,0.344
1732908385607,2024-11-29T14.26.25.607,6.800,-0.840,0.304,0.382
1732908385617,2024-11-29T14.26.25.617,6.810,-0.826,0.299,0.406
1732908385627,2024-11-29T14.26.25.627,6.820,-0.810,0.294,0.431
1732908385637,2024-11-29T14.26.25.637,6.830,-0.804,0.291,0.459
1732908385647,2024-11-29T14.26.25.647,6.840,-0.792,0.286,0.484
1732908385657,2024-11-29T14.26.25.657,6.850,-0.780,0.280,0.506
1732908385667,2024-11-29T14.26.25.667,6.860,-0.769,0.279,0.528
1732908385677,2024-11-29T14.26.25.677,6.870,-0.751,0.269,0.556
1732908385687,2024-11-29T14.26.25.687,6.880,-0.726,0.271,0.582
1732908385697,2024-11-29T14.26.25.697,6.890,-0.703,0.279,0.607
1732908385707,2024-11-29T14.26.25.707,6.900,-0.677,0.294,0.645
1732908385717,2024-11-29T14.26.25.717,6.910,-0.680,0.311,0.685
1732908385727,2024-11-29T14.26.25.727,6.920,-0.698,0.308,0.728
1732908385737,2024-11-29T14.26.25.737,6.930,-0.718,0.306,0.759
1732908385747,2024-11-29T14.26.25.747,6.940,-0.719,0.313,0.776
1732908385757,2024-11-29T14.26.25.757,6.950,-0.718,0.316,0.801
1732908385767,2024-11-29T14.26.25.767,6.960,-0.722,0.322,0.825
1732908385777,2024-11-29T14.26.25.777,6.970,-0.728,0.319,0.846
1732908385787,2024-11-29T14.26.25.787,6.980,-0.722,0.312,0.861
1732908385797,2024-11-29T14.26.25.797,6.990,-0.703,0.312,0.874
1732908385807,2024-11-29T14.26.25.807,7.000,-0.665,0.309,0.877
1732908385817,2024-11-29T14.26.25.817,7.010,-0.641,0.295,0.880
1732908385827,2024-11-29T14.26.25.827,7.020,-0.634,0.274,0.883
1732908385837,2024-11-29T14.26.25.837,7.030,-0.625,0.263,0.881
1732908385847,2024-11-29T14.26.25.847,7.040,-0.610,0.257,0.871
1732908385857,2024-11-29T14.26.25.857,7.050,-0.599,0.250,0.865
1732908385867,2024-11-29T14.26.25.867,7.060,-0.589,0.243,0.863
1732908385877,2024-11-29T14.26.25.877,7.070,-0.580,0.240,0.855
1732908385887,2024-11-29T14.26.25.887,7.080,-0.580,0.239,0.855
1732908385897,2024-11-29T14.26.25.897,7.090,-0.592,0.237,0.860
1732908385907,2024-11-29T14.26.25.907,7.100,-0.592,0.240,0.867
1732908385917,2024-11-29T14.26.25.917,7.110,-0.573,0.250,0.871
1732908385927,2024-11-29T14.26.25.927,7.120,-0.580,0.255,0.869
1732908385937,2024-11-29T14.26.25.937,7.130,-0.604,0.260,0.877
1732908385947,2024-11-29T14.26.25.947,7.140,-0.602,0.268,0.884
1732908385957,2024-11-29T14.26.25.957,7.150,-0.596,0.267,0.878
1732908385967,2024-11-29T14.26.25.967,7.160,-0.603,0.264,0.881
1732908385977,2024-11-29T14.26.25.977,7.170,-0.609,0.264,0.879
1732908385987,2024-11-29T14.26.25.987,7.180,-0.607,0.257,0.871
1732908385997,2024-11-29T14.26.25.997,7.190,-0.600,0.249,0.862
1732908386007,2024-11-29T14.26.26.007,7.200,-0.596,0.252,0.847
1732908386017,2024-11-29T14.26.26.017,7.210,-0.592,0.251,0.839
1732908386027,2024-11-29T14.26.26.027,7.220,-0.591,0.248,0.830
1732908386037,2024-11-29T14.26.26.037,7.230,-0.601,0.252,0.826
1732908386047,2024-11-29T14.26.26.047,7.240,-0.614,0.256,0.819
1732908386057,2024-11-29T14.26.26.057,7.250,-0.625,0.267,0.813
1732908386067,2024-11-29T14.26.26.067,7.260,-0.629,0.280,0.808
1732908386077,2024-11-29T14.26.26.077,7.270,-0.629,0.284,0.796
1732908386087,2024-11-29T14.26.26.087,7.280,-0.629,0.285,0.792
1732908386097,2024-11-29T14.26.26.097,7.290,-0.629,0.279,0.788
1732908386107,2024-11-29T14.26.26.107,7.300,-0.642,0.274,0.790
1732908386117,2024-11-29T14.26.26.117,7.310,-0.656,0.269,0.790
1732908386127,2024-11-29T14.26.26.127,7.320,-0.661,0.262,0.780
1732908386137,2024-11-29T14.26.26.137,7.330,-0.659,0.255,0.771
1732908386147,2024-11-29T14.26.26.147,7.340,-0.657,0.253,0.760
1732908386157,2024-11-29T14.26.26.157,7.350,-0.660,0.250,0.755
1732908386167,2024-11-29T14.26.26.167,7.360,-0.673,0.252,0.748
1732908386177,2024-11-29T14.26.26.177,7.370,-0.693,0.254,0.738
1732908386187,2024-11-29T14.26.26.187,7.380,-0.702,0.252,0.728
1732908386197,2024-11-29T14.26.26.197,7.390,-0.708,0.255,0.715
1732908386207,2024-11-29T14.26.26.207,7.400,-0.719,0.256,0.696
1732908386217,2024-11-29T14.26.26.217,7.410,-0.733,0.258,0.683
1732908386227,2024-11-29T14.26.26.227,7.420,-0.741,0.263,0.661
1732908386237,2024-11-29T14.26.26.237,7.430,-0.744,0.265,0.642
1732908386247,2024-11-29T14.26.26.247,7.440,-0.753,0.260,0.628
1732908386257,2024-11-29T14.26.26.257,7.450,-0.757,0.261,0.616
1732908386267,2024-11-29T14.26.26.267,7.460,-0.759,0.264,0.600
1732908386277,2024-11-29T14.26.26.277,7.470,-0.771,0.264,0.584
1732908386287,2024-11-29T14.26.26.287,7.480,-0.787,0.265,0.575
1732908386297,2024-11-29T14.26.26.297,7.490,-0.798,0.262,0.559
1732908386307,2024-11-29T14.26.26.307,7.500,-0.800,0.259,0.543
1732908386317,2024-11-29T14.26.26.317,7.510,-0.799,0.258,0.529
1732908386327,2024-11-29T14.26.26.327,7.520,-0.801,0.258,0.509
1732908386337,2024-11-29T14.26.26.337,7.530,-0.799,0.258,0.491
1732908386347,2024-11-29T14.26.26.347,7.540,-0.801,0.263,0.476
1732908386357,2024-11-29T14.26.26.357,7.550,-0.811,0.263,0.467
1732908386367,2024-11-29T14.26.26.367,7.560,-0.825,0.261,0.453
1732908386377,2024-11-29T14.26.26.377,7.570,-0.835,0.258,0.436
1732908386387,2024-11-29T14.26.26.387,7.580,-0.841,0.258,0.419
1732908386397,2024-11-29T14.26.26.397,7.590,-0.844,0.257,0.402
1732908386407,2024-11-29T14.26.26.407,7.600,-0.847,0.255,0.386
1732908386417,2024-11-29T14.26.26.417,7.610,-0.852,0.257,0.367
1732908386427,2024-11-29T14.26.26.427,7.620,-0.851,0.258,0.351
1732908386437,2024-11-29T14.26.26.437,7.630,-0.855,0.256,0.335
1732908386447,2024-11-29T14.26.26.447,7.640,-0.864,0.252,0.321
1732908386457,2024-11-29T14.26.26.457,7.650,-0.879,0.251,0.313
1732908386467,2024-11-29T14.26.26.467,7.660,-0.880,0.254,0.303
1732908386477,2024-11-29T14.26.26.477,7.670,-0.865,0.259,0.280
1732908386487,2024-11-29T14.26.26.487,7.680,-0.856,0.263,0.254
1732908386497,2024-11-29T14.26.26.497,7.690,-0.861,0.266,0.240
1732908386507,2024-11-29T14.26.26.507,7.700,-0.874,0.274,0.231
1732908386517,2024-11-29T14.26.26.517,7.710,-0.881,0.279,0.227
1732908386527,2024-11-29T14.26.26.527,7.720,-0.891,0.282,0.215
1732908386537,2024-11-29T14.26.26.537,7.730,-0.909,0.286,0.207
1732908386547,2024-11-29T14.26.26.547,7.740,-0.924,0.285,0.204
1732908386557,2024-11-29T14.26.26.557,7.750,-0.927,0.285,0.201
1732908386567,2024-11-29T14.26.26.567,7.760,-0.925,0.282,0.192
1732908386577,2024-11-29T14.26.26.577,7.770,-0.929,0.281,0.187
1732908386587,2024-11-29T14.26.26.587,7.780,-0.917,0.294,0.178
1732908386597,2024-11-29T14.26.26.597,7.790,-0.894,0.307,0.162
1732908386607,2024-11-29T14.26.26.607,7.800,-0.890,0.313,0.150
1732908386617,2024-11-29T14.26.26.617,7.810,-0.897,0.319,0.144
1732908386627,2024-11-29T14.26.26.627,7.820,-0.906,0.323,0.142
1732908386637,2024-11-29T14.26.26.637,7.830,-0.919,0.320,0.139
1732908386647,2024-11-29T14.26.26.647,7.840,-0.933,0.313,0.141
1732908386657,2024-11-29T14.26.26.657,7.850,-0.939,0.310,0.136
1732908386667,2024-11-29T14.26.26.667,7.860,-0.937,0.302,0.130
1732908386677,2024-11-29T14.26.26.677,7.870,-0.937,0.297,0.124
1732908386687,2024-11-29T14.26.26.687,7.880,-0.934,0.288,0.118
1732908386697,2024-11-29T14.26.26.697,7.890,-0.935,0.278,0.112
1732908386707,2024-11-29T14.26.26.707,7.900,-0.935,0.267,0.107
1732908386717,2024-11-29T14.26.26.717,7.910,-0.944,0.256,0.108
1732908386727,2024-11-29T14.26.26.727,7.920,-0.955,0.246,0.109
1732908386737,2024-11-29T14.26.26.737,7.930,-0.956,0.238,0.117
1732908386747,2024-11-29T14.26.26.747,7.940,-0.949,0.231,0.113
1732908386757,2024-11-29T14.26.26.757,7.950,-0.949,0.228,0.110
1732908386767,2024-11-29T14.26.26.767,7.960,-0.956,0.227,0.110
1732908386777,2024-11-29T14.26.26.777,7.970,-0.956,0.227,0.108
1732908386787,2024-11-29T14.26.26.787,7.980,-0.959,0.227,0.107
1732908386797,2024-11-29T14.26.26.797,7.990,-0.966,0.228,0.106
1732908386807,2024-11-29T14.26.26.807,8.000,-0.965,0.232,0.104
1732908386817,2024-11-29T14.26.26.817,8.010,-0.960,0.235,0.100
1732908386827,2024-11-29T14.26.26.827,8.020,-0.959,0.240,0.096
1732908386837,2024-11-29T14.26.26.837,8.030,-0.962,0.244,0.100
1732908386847,2024-11-29T14.26.26.847,8.040,-0.962,0.246,0.098
1732908386857,2024-11-29T14.26.26.857,8.050,-0.959,0.250,0.098
1732908386867,2024-11-29T14.26.26.867,8.060,-0.957,0.253,0.096
1732908386877,2024-11-29T14.26.26.877,8.070,-0.957,0.252,0.096
1732908386887,2024-11-29T14.26.26.887,8.080,-0.955,0.255,0.100
1732908386897,2024-11-29T14.26.26.897,8.090,-0.958,0.259,0.104
1732908386907,2024-11-29T14.26.26.907,8.100,-0.962,0.259,0.104
1732908386917,2024-11-29T14.26.26.917,8.110,-0.963,0.261,0.105
1732908386927,2024-11-29T14.26.26.927,8.120,-0.965,0.261,0.112
1732908386937,2024-11-29T14.26.26.937,8.130,-0.971,0.260,0.116
1732908386947,2024-11-29T14.26.26.947,8.140,-0.970,0.262,0.123
1732908386957,2024-11-29T14.26.26.957,8.150,-0.973,0.260,0.125
1732908386967,2024-11-29T14.26.26.967,8.160,-0.973,0.259,0.134
1732908386977,2024-11-29T14.26.26.977,8.170,-0.971,0.257,0.136
1732908386987,2024-11-29T14.26.26.987,8.180,-0.969,0.254,0.140
1732908386997,2024-11-29T14.26.26.997,8.190,-0.969,0.252,0.144
1732908387007,2024-11-29T14.26.27.007,8.200,-0.966,0.252,0.144
1732908387017,2024-11-29T14.26.27.017,8.210,-0.966,0.252,0.147
1732908387027,2024-11-29T14.26.27.027,8.220,-0.967,0.251,0.148
1732908387037,2024-11-29T14.26.27.037,8.230,-0.966,0.252,0.149
1732908387047,2024-11-29T14.26.27.047,8.240,-0.966,0.250,0.146
1732908387057,2024-11-29T14.26.27.057,8.250,-0.965,0.250,0.145
1732908387067,2024-11-29T14.26.27.067,8.260,-0.963,0.251,0.146
1732908387077,2024-11-29T14.26.27.077,8.270,-0.965,0.250,0.149
1732908387087,2024-11-29T14.26.27.087,8.280,-0.966,0.249,0.148
1732908387097,2024-11-29T14.26.27.097,8.290,-0.967,0.249,0.146
1732908387107,2024-11-29T14.26.27.107,8.300,-0.968,0.248,0.148
1732908387117,2024-11-29T14.26.27.117,8.310,-0.968,0.248,0.148
1732908387127,2024-11-29T14.26.27.127,8.320,-0.969,0.248,0.152
1732908387137,2024-11-29T14.26.27.137,8.330,-0.965,0.248,0.150
1732908387147,2024-11-29T14.26.27.147,8.340,-0.963,0.246,0.149
1732908387157,2024-11-29T14.26.27.157,8.350,-0.963,0.246,0.149
1732908387167,2024-11-29T14.26.27.167,8.360,-0.964,0.248,0.147
1732908387177,2024-11-29T14.26.27.177,8.370,-0.964,0.247,0.147
1732908387187,2024-11-29T14.26.27.187,8.380,-0.964,0.249,0.144
1732908387197,2024-11-29T14.26.27.197,8.390,-0.962,0.249,0.145
1732908387207,2024-11-29T14.26.27.207,8.400,-0.964,0.246,0.144
1732908387217,2024-11-29T14.26.27.217,8.410,-0.966,0.247,0.144
1732908387227,2024-11-29T14.26.27.227,8.420,-0.964,0.249,0.139
1732908387237,2024-11-29T14.26.27.237,8.430,-0.965,0.247,0.135
1732908387247,2024-11-29T14.26.27.247,8.440,-0.970,0.246,0.136
1732908387257,2024-11-29T14.26.27.257,8.450,-0.969,0.247,0.137
1732908387267,2024-11-29T14.26.27.267,8.460,-0.961,0.246,0.134
1732908387277,2024-11-29T14.26.27.277,8.470,-0.955,0.245,0.130
1732908387287,2024-11-29T14.26.27.287,8.480,-0.953,0.246,0.130
1732908387297,2024-11-29T14.26.27.297,8.490,-0.956,0.248,0.125
1732908387307,2024-11-29T14.26.27.307,8.500,-0.954,0.247,0.122
1732908387317,2024-11-29T14.26.27.317,8.510,-0.947,0.248,0.116
1732908387327,2024-11-29T14.26.27.327,8.520,-0.938,0.244,0.110
1732908387337,2024-11-29T14.26.27.337,8.530,-0.936,0.247,0.102
1732908387347,2024-11-29T14.26.27.347,8.540,-0.931,0.247,0.097
1732908387357,2024-11-29T14.26.27.357,8.550,-0.919,0.248,0.086
1732908387367,2024-11-29T14.26.27.367,8.560,-0.904,0.247,0.080
1732908387377,2024-11-29T14.26.27.377,8.570,-0.895,0.250,0.078
1732908387387,2024-11-29T14.26.27.387,8.580,-0.887,0.245,0.082
1732908387397,2024-11-29T14.26.27.397,8.590,-0.869,0.240,0.080
1732908387407,2024-11-29T14.26.27.407,8.600,-0.854,0.238,0.074
1732908387417,2024-11-29T14.26.27.417,8.610,-0.852,0.241,0.079
1732908387427,2024-11-29T14.26.27.427,8.620,-0.857,0.246,0.091
1732908387437,2024-11-29T14.26.27.437,8.630,-0.867,0.245,0.106
1732908387447,2024-11-29T14.26.27.447,8.640,-0.871,0.236,0.128
1732908387457,2024-11-29T14.26.27.457,8.650,-0.874,0.234,0.146
1732908387467,2024-11-29T14.26.27.467,8.660,-0.874,0.238,0.164
1732908387477,2024-11-29T14.26.27.477,8.670,-0.866,0.242,0.184
1732908387487,2024-11-29T14.26.27.487,8.680,-0.854,0.248,0.199
1732908387497,2024-11-29T14.26.27.497,8.690,-0.842,0.249,0.214
1732908387507,2024-11-29T14.26.27.507,8.700,-0.844,0.250,0.244
1732908387517,2024-11-29T14.26.27.517,8.710,-0.859,0.256,0.281
1732908387527,2024-11-29T14.26.27.527,8.720,-0.859,0.257,0.319
1732908387537,2024-11-29T14.26.27.537,8.730,-0.850,0.258,0.338
1732908387547,2024-11-29T14.26.27.547,8.740,-0.855,0.256,0.368
1732908387557,2024-11-29T14.26.27.557,8.750,-0.848,0.267,0.393
1732908387567,2024-11-29T14.26.27.567,8.760,-0.810,0.270,0.402
1732908387577,2024-11-29T14.26.27.577,8.770,-0.774,0.266,0.415
1732908387587,2024-11-29T14.26.27.587,8.780,-0.757,0.260,0.444
1732908387597,2024-11-29T14.26.27.597,8.790,-0.749,0.245,0.468
1732908387607,2024-11-29T14.26.27.607,8.800,-0.749,0.233,0.490
1732908387617,2024-11-29T14.26.27.617,8.810,-0.761,0.230,0.524
1732908387627,2024-11-29T14.26.27.627,8.820,-0.778,0.230,0.561
1732908387637,2024-11-29T14.26.27.637,8.830,-0.765,0.223,0.597
1732908387647,2024-11-29T14.26.27.647,8.840,-0.734,0.216,0.625
1732908387657,2024-11-29T14.26.27.657,8.850,-0.714,0.215,0.649
1732908387667,2024-11-29T14.26.27.667,8.860,-0.708,0.225,0.678
1732908387677,2024-11-29T14.26.27.677,8.870,-0.703,0.245,0.708
1732908387687,2024-11-29T14.26.27.687,8.880,-0.700,0.258,0.731
1732908387697,2024-11-29T14.26.27.697,8.890,-0.705,0.267,0.765
1732908387707,2024-11-29T14.26.27.707,8.900,-0.717,0.272,0.800
1732908387717,2024-11-29T14.26.27.717,8.910,-0.723,0.277,0.821
1732908387727,2024-11-29T14.26.27.727,8.920,-0.710,0.277,0.843
1732908387737,2024-11-29T14.26.27.737,8.930,-0.695,0.274,0.861
1732908387747,2024-11-29T14.26.27.747,8.940,-0.684,0.280,0.878
1732908387757,2024-11-29T14.26.27.757,8.950,-0.680,0.291,0.893
1732908387767,2024-11-29T14.26.27.767,8.960,-0.662,0.298,0.900
1732908387777,2024-11-29T14.26.27.777,8.970,-0.636,0.300,0.905
1732908387787,2024-11-29T14.26.27.787,8.980,-0.622,0.282,0.914
1732908387797,2024-11-29T14.26.27.797,8.990,-0.620,0.265,0.924
1732908387807,2024-11-29T14.26.27.807,9.000,-0.621,0.259,0.929
1732908387817,2024-11-29T14.26.27.817,9.010,-0.609,0.258,0.925
1732908387827,2024-11-29T14.26.27.827,9.020,-0.598,0.252,0.926
1732908387837,2024-11-29T14.26.27.837,9.030,-0.592,0.250,0.922
1732908387847,2024-11-29T14.26.27.847,9.040,-0.594,0.254,0.925
1732908387857,2024-11-29T14.26.27.857,9.050,-0.595,0.259,0.927
1732908387867,2024-11-29T14.26.27.867,9.060,-0.585,0.265,0.918
1732908387877,2024-11-29T14.26.27.877,9.070,-0.574,0.273,0.902
1732908387887,2024-11-29T14.26.27.887,9.080,-0.570,0.284,0.893
1732908387897,2024-11-29T14.26.27.897,9.090,-0.576,0.290,0.886
1732908387907,2024-11-29T14.26.27.907,9.100,-0.581,0.292,0.882
1732908387917,2024-11-29T14.26.27.917,9.110,-0.576,0.286,0.873
1732908387927,2024-11-29T14.26.27.927,9.120,-0.573,0.278,0.864
1732908387937,2024-11-29T14.26.27.937,9.130,-0.583,0.280,0.856
1732908387947,2024-11-29T14.26.27.947,9.140,-0.594,0.275,0.851
1732908387957,2024-11-29T14.26.27.957,9.150,-0.597,0.278,0.848
1732908387967,2024-11-29T14.26.27.967,9.160,-0.602,0.281,0.838
1732908387977,2024-11-29T14.26.27.977,9.170,-0.607,0.282,0.834
1732908387987,2024-11-29T14.26.27.987,9.180,-0.616,0.279,0.831
1732908387997,2024-11-29T14.26.27.997,9.190,-0.617,0.268,0.823
1732908388007,2024-11-29T14.26.28.007,9.200,-0.620,0.260,0.817
1732908388017,2024-11-29T14.26.28.017,9.210,-0.635,0.253,0.812
1732908388027,2024-11-29T14.26.28.027,9.220,-0.646,0.250,0.804
1732908388037,2024-11-29T14.26.28.037,9.230,-0.650,0.250,0.790
1732908388047,2024-11-29T14.26.28.047,9.240,-0.652,0.245,0.784
1732908388057,2024-11-29T14.26.28.057,9.250,-0.667,0.244,0.779
1732908388067,2024-11-29T14.26.28.067,9.260,-0.687,0.243,0.775
1732908388077,2024-11-29T14.26.28.077,9.270,-0.699,0.241,0.772
1732908388087,2024-11-29T14.26.28.087,9.280,-0.699,0.237,0.762
1732908388097,2024-11-29T14.26.28.097,9.290,-0.695,0.231,0.747
1732908388107,2024-11-29T14.26.28.107,9.300,-0.705,0.229,0.736
1732908388117,2024-11-29T14.26.28.117,9.310,-0.724,0.226,0.725
1732908388127,2024-11-29T14.26.28.127,9.320,-0.747,0.215,0.721
1732908388137,2024-11-29T14.26.28.137,9.330,-0.747,0.209,0.712
1732908388147,2024-11-29T14.26.28.147,9.340,-0.734,0.205,0.690
1732908388157,2024-11-29T14.26.28.157,9.350,-0.725,0.203,0.666
1732908388167,2024-11-29T14.26.28.167,9.360,-0.735,0.201,0.648
1732908388177,2024-11-29T14.26.28.177,9.370,-0.763,0.200,0.632
1732908388187,2024-11-29T14.26.28.187,9.380,-0.785,0.196,0.627
1732908388197,2024-11-29T14.26.28.197,9.390,-0.806,0.193,0.614
1732908388207,2024-11-29T14.26.28.207,9.400,-0.812,0.196,0.601
1732908388217,2024-11-29T14.26.28.217,9.410,-0.804,0.203,0.582
1732908388227,2024-11-29T14.26.28.227,9.420,-0.784,0.212,0.550
1732908388237,2024-11-29T14.26.28.237,9.430,-0.795,0.213,0.524
1732908388247,2024-11-29T14.26.28.247,9.440,-0.836,0.215,0.517
1732908388257,2024-11-29T14.26.28.257,9.450,-0.860,0.220,0.514
1732908388267,2024-11-29T14.26.28.267,9.460,-0.853,0.220,0.489
1732908388277,2024-11-29T14.26.28.277,9.470,-0.833,0.219,0.455
1732908388287,2024-11-29T14.26.28.287,9.480,-0.835,0.221,0.427
1732908388297,2024-11-29T14.26.28.297,9.490,-0.840,0.226,0.409
1732908388307,2024-11-29T14.26.28.307,9.500,-0.829,0.232,0.384
1732908388317,2024-11-29T14.26.28.317,9.510,-0.808,0.233,0.354
1732908388327,2024-11-29T14.26.28.327,9.520,-0.806,0.239,0.327
1732908388337,2024-11-29T14.26.28.337,9.530,-0.828,0.240,0.310
1732908388347,2024-11-29T14.26.28.347,9.540,-0.854,0.238,0.295
1732908388357,2024-11-29T14.26.28.357,9.550,-0.864,0.237,0.277
1732908388367,2024-11-29T14.26.28.367,9.560,-0.861,0.235,0.253
1732908388377,2024-11-29T14.26.28.377,9.570,-0.867,0.236,0.229
1732908388387,2024-11-29T14.26.28.387,9.580,-0.880,0.239,0.213
1732908388397,2024-11-29T14.26.28.397,9.590,-0.880,0.244,0.197
1732908388407,2024-11-29T14.26.28.407,9.600,-0.871,0.245,0.176
1732908388417,2024-11-29T14.26.28.417,9.610,-0.875,0.250,0.164
1732908388427,2024-11-29T14.26.28.427,9.620,-0.896,0.252,0.158
1732908388437,2024-11-29T14.26.28.437,9.630,-0.917,0.250,0.160
1732908388447,2024-11-29T14.26.28.447,9.640,-0.924,0.247,0.161
1732908388457,2024-11-29T14.26.28.457,9.650,-0.928,0.248,0.157
1732908388467,2024-11-29T14.26.28.467,9.660,-0.926,0.248,0.152
1732908388477,2024-11-29T14.26.28.477,9.670,-0.918,0.253,0.144
1732908388487,2024-11-29T14.26.28.487,9.680,-0.916,0.255,0.130
1732908388497,2024-11-29T14.26.28.497,9.690,-0.914,0.260,0.118
1732908388507,2024-11-29T14.26.28.507,9.700,-0.920,0.271,0.103
1732908388517,2024-11-29T14.26.28.517,9.710,-0.941,0.273,0.104
1732908388527,2024-11-29T14.26.28.527,9.720,-0.959,0.273,0.105
1732908388537,2024-11-29T14.26.28.537,9.730,-0.964,0.275,0.110
1732908388547,2024-11-29T14.26.28.547,9.740,-0.959,0.277,0.112
1732908388557,2024-11-29T14.26.28.557,9.750,-0.946,0.276,0.104
1732908388567,2024-11-29T14.26.28.567,9.760,-0.937,0.277,0.094
1732908388577,2024-11-29T14.26.28.577,9.770,-0.935,0.278,0.090
1732908388587,2024-11-29T14.26.28.587,9.780,-0.933,0.282,0.082
1732908388597,2024-11-29T14.26.28.597,9.790,-0.933,0.279,0.073
1732908388607,2024-11-29T14.26.28.607,9.800,-0.938,0.274,0.069
1732908388617,2024-11-29T14.26.28.617,9.810,-0.942,0.273,0.065
1732908388627,2024-11-29T14.26.28.627,9.820,-0.944,0.270,0.065
1732908388637,2024-11-29T14.26.28.637,9.830,-0.948,0.265,0.064
1732908388647,2024-11-29T14.26.28.647,9.840,-0.945,0.264,0.060
1732908388657,2024-11-29T14.26.28.657,9.850,-0.942,0.262,0.054
1732908388667,2024-11-29T14.26.28.667,9.860,-0.944,0.258,0.055
1732908388677,2024-11-29T14.26.28.677,9.870,-0.943,0.259,0.054
1732908388687,2024-11-29T14.26.28.687,9.880,-0.947,0.267,0.053
1732908388697,2024-11-29T14.26.28.697,9.890,-0.952,0.271,0.056
1732908388707,2024-11-29T14.26.28.707,9.900,-0.958,0.275,0.057
1732908388717,2024-11-29T14.26.28.717,9.910,-0.961,0.279,0.062
1732908388727,2024-11-29T14.26.28.727,9.920,-0.966,0.283,0.064
1732908388737,2024-11-29T14.26.28.737,9.930,-0.970,0.282,0.068
1732908388747,2024-11-29T14.26.28.747,9.940,-0.968,0.284,0.069
1732908388757,2024-11-29T14.26.28.757,9.950,-0.966,0.284,0.072
1732908388767,2024-11-29T14.26.28.767,9.960,-0.967,0.284,0.077
1732908388777,2024-11-29T14.26.28.777,9.970,-0.962,0.287,0.079
1732908388787,2024-11-29T14.26.28.787,9.980,-0.959,0.283,0.079
1732908388797,2024-11-29T14.26.28.797,9.990,-0.956,0.281,0.081
1732908388807,2024-11-29T14.26.28.807,10.000,-0.958,0.286,0.081
1732908388817,2024-11-29T14.26.28.817,10.010,-0.961,0.288,0.083
1732908388827,2024-11-29T14.26.28.827,10.020,-0.957,0.287,0.089
1732908388837,2024-11-29T14.26.28.837,10.030,-0.954,0.287,0.091
1732908388847,2024-11-29T14.26.28.847,10.040,-0.953,0.287,0.092
1732908388857,2024-11-29T14.26.28.857,10.050,-0.954,0.288,0.096
1732908388867,2024-11-29T14.26.28.867,10.060,-0.955,0.288,0.101
1732908388877,2024-11-29T14.26.28.877,10.070,-0.957,0.288,0.103
1732908388887,2024-11-29T14.26.28.887,10.080,-0.954,0.288,0.110
1732908388897,2024-11-29T14.26.28.897,10.090,-0.956,0.287,0.110
1732908388907,2024-11-29T14.26.28.907,10.100,-0.958,0.287,0.114
1732908388917,2024-11-29T14.26.28.917,10.110,-0.958,0.286,0.116
1732908388927,2024-11-29T14.26.28.927,10.120,-0.960,0.283,0.119
1732908388937,2024-11-29T14.26.28.937,10.130,-0.959,0.281,0.120
1732908388947,2024-11-29T14.26.28.947,10.140,-0.960,0.282,0.123
1732908388957,2024-11-29T14.26.28.957,10.150,-0.957,0.277,0.129
1732908388967,2024-11-29T14.26.28.967,10.160,-0.959,0.277,0.128
1732908388977,2024-11-29T14.26.28.977,10.170,-0.964,0.276,0.126
1732908388987,2024-11-29T14.26.28.987,10.180,-0.963,0.273,0.130
1732908388997,2024-11-29T14.26.28.997,10.190,-0.962,0.272,0.129
1732908389007,2024-11-29T14.26.29.007,10.200,-0.963,0.273,0.127
1732908389017,2024-11-29T14.26.29.017,10.210,-0.964,0.272,0.128
1732908389027,2024-11-29T14.26.29.027,10.220,-0.963,0.273,0.127
1732908389037,2024-11-29T14.26.29.037,10.230,-0.956,0.272,0.126
1732908389047,2024-11-29T14.26.29.047,10.240,-0.956,0.271,0.130
1732908389057,2024-11-29T14.26.29.057,10.250,-0.958,0.274,0.130
1732908389067,2024-11-29T14.26.29.067,10.260,-0.961,0.272,0.129
1732908389077,2024-11-29T14.26.29.077,10.270,-0.959,0.271,0.124
1732908389087,2024-11-29T14.26.29.087,10.280,-0.960,0.274,0.117
1732908389097,2024-11-29T14.26.29.097,10.290,-0.962,0.277,0.106
1732908389107,2024-11-29T14.26.29.107,10.300,-0.956,0.280,0.099
1732908389117,2024-11-29T14.26.29.117,10.310,-0.948,0.283,0.087
1732908389127,2024-11-29T14.26.29.127,10.320,-0.947,0.289,0.080
1732908389137,2024-11-29T14.26.29.137,10.330,-0.944,0.294,0.076
1732908389147,2024-11-29T14.26.29.147,10.340,-0.945,0.299,0.068
1732908389157,2024-11-29T14.26.29.157,10.350,-0.939,0.303,0.062
1732908389167,2024-11-29T14.26.29.167,10.360,-0.914,0.300,0.061
1732908389177,2024-11-29T14.26.29.177,10.370,-0.880,0.296,0.058
1732908389187,2024-11-29T14.26.29.187,10.380,-0.865,0.286,0.056
1732908389197,2024-11-29T14.26.29.197,10.390,-0.868,0.281,0.059
1732908389207,2024-11-29T14.26.29.207,10.400,-0.864,0.276,0.064
1732908389217,2024-11-29T14.26.29.217,10.410,-0.858,0.273,0.065
