epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72971E+12,2024-10-23T14.41.13.550,0.77,-0.942,0.364,-0.02
1.72971E+12,2024-10-23T14.41.13.560,0.78,-0.94,0.363,-0.019
1.72971E+12,2024-10-23T14.41.13.570,0.79,-0.94,0.362,-0.016
1.72971E+12,2024-10-23T14.41.13.580,0.8,-0.936,0.363,-0.016
1.72971E+12,2024-10-23T14.41.13.590,0.81,-0.934,0.365,-0.019
1.72971E+12,2024-10-23T14.41.13.600,0.82,-0.933,0.362,-0.02
1.72971E+12,2024-10-23T14.41.13.610,0.83,-0.933,0.36,-0.02
1.72971E+12,2024-10-23T14.41.13.620,0.84,-0.937,0.36,-0.02
1.72971E+12,2024-10-23T14.41.13.630,0.85,-0.936,0.361,-0.013
1.72971E+12,2024-10-23T14.41.13.640,0.86,-0.935,0.358,-0.018
1.72971E+12,2024-10-23T14.41.13.650,0.87,-0.934,0.358,-0.019
1.72971E+12,2024-10-23T14.41.13.660,0.88,-0.936,0.356,-0.015
1.72971E+12,2024-10-23T14.41.13.670,0.89,-0.938,0.357,-0.014
1.72971E+12,2024-10-23T14.41.13.680,0.9,-0.938,0.359,-0.017
1.72971E+12,2024-10-23T14.41.13.690,0.91,-0.934,0.358,-0.012
1.72971E+12,2024-10-23T14.41.13.700,0.92,-0.939,0.354,-0.016
1.72971E+12,2024-10-23T14.41.13.710,0.93,-0.946,0.356,-0.015
1.72971E+12,2024-10-23T14.41.13.720,0.94,-0.948,0.353,-0.012
1.72971E+12,2024-10-23T14.41.13.730,0.95,-0.938,0.35,-0.012
1.72971E+12,2024-10-23T14.41.13.740,0.96,-0.935,0.35,-0.016
1.72971E+12,2024-10-23T14.41.13.750,0.97,-0.938,0.349,-0.014
1.72971E+12,2024-10-23T14.41.13.760,0.98,-0.949,0.356,-0.012
1.72971E+12,2024-10-23T14.41.13.770,0.99,-0.947,0.357,-0.017
1.72971E+12,2024-10-23T14.41.13.780,1,-0.943,0.357,-0.015
1.72971E+12,2024-10-23T14.41.13.790,1.01,-0.942,0.359,-0.014
1.72971E+12,2024-10-23T14.41.13.800,1.02,-0.941,0.358,-0.015
1.72971E+12,2024-10-23T14.41.13.810,1.03,-0.938,0.355,-0.016
1.72971E+12,2024-10-23T14.41.13.820,1.04,-0.934,0.353,-0.017
1.72971E+12,2024-10-23T14.41.13.830,1.05,-0.935,0.348,-0.016
1.72971E+12,2024-10-23T14.41.13.840,1.06,-0.937,0.347,-0.016
1.72971E+12,2024-10-23T14.41.13.850,1.07,-0.938,0.347,-0.011
1.72971E+12,2024-10-23T14.41.13.860,1.08,-0.938,0.345,-0.017
1.72971E+12,2024-10-23T14.41.13.870,1.09,-0.938,0.345,-0.014
1.72971E+12,2024-10-23T14.41.13.880,1.1,-0.939,0.344,-0.015
1.72971E+12,2024-10-23T14.41.13.890,1.11,-0.941,0.346,-0.016
1.72971E+12,2024-10-23T14.41.13.900,1.12,-0.94,0.347,-0.013
1.72971E+12,2024-10-23T14.41.13.910,1.13,-0.94,0.346,-0.013
1.72971E+12,2024-10-23T14.41.13.920,1.14,-0.94,0.347,-0.014
1.72971E+12,2024-10-23T14.41.13.930,1.15,-0.941,0.348,-0.015
1.72971E+12,2024-10-23T14.41.13.940,1.16,-0.942,0.352,-0.016
1.72971E+12,2024-10-23T14.41.13.950,1.17,-0.942,0.351,-0.013
1.72971E+12,2024-10-23T14.41.13.960,1.18,-0.942,0.353,-0.014
1.72971E+12,2024-10-23T14.41.13.970,1.19,-0.941,0.354,-0.014
1.72971E+12,2024-10-23T14.41.13.980,1.2,-0.94,0.352,-0.015
1.72971E+12,2024-10-23T14.41.13.990,1.21,-0.942,0.352,-0.015
1.72971E+12,2024-10-23T14.41.14.000,1.22,-0.943,0.352,-0.013
1.72971E+12,2024-10-23T14.41.14.010,1.23,-0.942,0.35,-0.013
1.72971E+12,2024-10-23T14.41.14.020,1.24,-0.941,0.35,-0.013
1.72971E+12,2024-10-23T14.41.14.030,1.25,-0.942,0.351,-0.016
1.72971E+12,2024-10-23T14.41.14.040,1.26,-0.942,0.352,-0.018
1.72971E+12,2024-10-23T14.41.14.050,1.27,-0.94,0.351,-0.016
1.72971E+12,2024-10-23T14.41.14.060,1.28,-0.941,0.35,-0.017
1.72971E+12,2024-10-23T14.41.14.070,1.29,-0.941,0.353,-0.015
1.72971E+12,2024-10-23T14.41.14.080,1.3,-0.939,0.354,-0.017
1.72971E+12,2024-10-23T14.41.14.090,1.31,-0.939,0.353,-0.02
1.72971E+12,2024-10-23T14.41.14.100,1.32,-0.94,0.351,-0.019
1.72971E+12,2024-10-23T14.41.14.110,1.33,-0.94,0.353,-0.016
1.72971E+12,2024-10-23T14.41.14.120,1.34,-0.941,0.353,-0.017
1.72971E+12,2024-10-23T14.41.14.130,1.35,-0.94,0.353,-0.019
1.72971E+12,2024-10-23T14.41.14.140,1.36,-0.938,0.352,-0.017
1.72971E+12,2024-10-23T14.41.14.150,1.37,-0.939,0.35,-0.014
1.72971E+12,2024-10-23T14.41.14.160,1.38,-0.938,0.349,-0.017
1.72971E+12,2024-10-23T14.41.14.170,1.39,-0.938,0.348,-0.014
1.72971E+12,2024-10-23T14.41.14.180,1.4,-0.943,0.346,-0.014
1.72971E+12,2024-10-23T14.41.14.190,1.41,-0.943,0.346,-0.013
1.72971E+12,2024-10-23T14.41.14.200,1.42,-0.942,0.348,-0.017
1.72971E+12,2024-10-23T14.41.14.210,1.43,-0.944,0.348,-0.016
1.72971E+12,2024-10-23T14.41.14.220,1.44,-0.942,0.349,-0.017
1.72971E+12,2024-10-23T14.41.14.230,1.45,-0.937,0.348,-0.017
1.72971E+12,2024-10-23T14.41.14.240,1.46,-0.935,0.349,-0.015
1.72971E+12,2024-10-23T14.41.14.250,1.47,-0.939,0.349,-0.013
1.72971E+12,2024-10-23T14.41.14.260,1.48,-0.944,0.35,-0.014
1.72971E+12,2024-10-23T14.41.14.270,1.49,-0.942,0.348,-0.014
1.72971E+12,2024-10-23T14.41.14.280,1.5,-0.94,0.348,-0.013
1.72971E+12,2024-10-23T14.41.14.290,1.51,-0.939,0.348,-0.014
1.72971E+12,2024-10-23T14.41.14.300,1.52,-0.944,0.352,-0.012
1.72971E+12,2024-10-23T14.41.14.310,1.53,-0.945,0.349,-0.013
1.72971E+12,2024-10-23T14.41.14.320,1.54,-0.946,0.347,-0.014
1.72971E+12,2024-10-23T14.41.14.330,1.55,-0.944,0.348,-0.01
1.72971E+12,2024-10-23T14.41.14.340,1.56,-0.944,0.347,-0.005
1.72971E+12,2024-10-23T14.41.14.350,1.57,-0.944,0.347,-0.007
1.72971E+12,2024-10-23T14.41.14.360,1.58,-0.943,0.347,-0.009
1.72971E+12,2024-10-23T14.41.14.370,1.59,-0.942,0.346,-0.008
1.72971E+12,2024-10-23T14.41.14.380,1.6,-0.938,0.346,-0.01
1.72971E+12,2024-10-23T14.41.14.390,1.61,-0.939,0.347,-0.009
1.72971E+12,2024-10-23T14.41.14.400,1.62,-0.938,0.346,-0.009
1.72971E+12,2024-10-23T14.41.14.410,1.63,-0.939,0.345,-0.011
1.72971E+12,2024-10-23T14.41.14.420,1.64,-0.943,0.347,-0.01
1.72971E+12,2024-10-23T14.41.14.430,1.65,-0.943,0.347,-0.007
1.72971E+12,2024-10-23T14.41.14.440,1.66,-0.943,0.349,-0.01
1.72971E+12,2024-10-23T14.41.14.450,1.67,-0.947,0.348,-0.006
1.72971E+12,2024-10-23T14.41.14.460,1.68,-0.943,0.346,-0.009
1.72971E+12,2024-10-23T14.41.14.470,1.69,-0.94,0.344,-0.012
1.72971E+12,2024-10-23T14.41.14.480,1.7,-0.947,0.348,-0.011
1.72971E+12,2024-10-23T14.41.14.490,1.71,-0.951,0.346,-0.012
1.72971E+12,2024-10-23T14.41.14.500,1.72,-0.939,0.342,-0.01
1.72971E+12,2024-10-23T14.41.14.510,1.73,-0.929,0.344,-0.014
1.72971E+12,2024-10-23T14.41.14.520,1.74,-0.931,0.347,-0.018
1.72971E+12,2024-10-23T14.41.14.530,1.75,-0.936,0.35,-0.02
1.72971E+12,2024-10-23T14.41.14.540,1.76,-0.939,0.352,-0.019
1.72971E+12,2024-10-23T14.41.14.550,1.77,-0.937,0.353,-0.019
1.72971E+12,2024-10-23T14.41.14.560,1.78,-0.935,0.354,-0.019
1.72971E+12,2024-10-23T14.41.14.570,1.79,-0.935,0.355,-0.019
1.72971E+12,2024-10-23T14.41.14.580,1.8,-0.929,0.354,-0.021
1.72971E+12,2024-10-23T14.41.14.590,1.81,-0.929,0.354,-0.026
1.72971E+12,2024-10-23T14.41.14.600,1.82,-0.925,0.357,-0.022
