epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1732941911292,2024-11-29T23.45.11.292,7.660,19.695,-10.244,116.707
1732941911302,2024-11-29T23.45.11.302,7.670,16.890,-10.732,112.866
1732941911312,2024-11-29T23.45.11.312,7.680,14.329,-10.671,107.744
1732941911322,2024-11-29T23.45.11.322,7.690,11.768,-9.939,101.220
1732941911332,2024-11-29T23.45.11.332,7.700,9.268,-8.720,93.171
1732941911342,2024-11-29T23.45.11.342,7.710,6.829,-7.256,84.207
1732941911352,2024-11-29T23.45.11.352,7.720,4.390,-5.732,75.000
1732941911362,2024-11-29T23.45.11.362,7.730,2.256,-4.085,65.976
1732941911372,2024-11-29T23.45.11.372,7.740,0.671,-2.378,57.683
1732941911382,2024-11-29T23.45.11.382,7.750,-0.671,-0.915,50.488
1732941911392,2024-11-29T23.45.11.392,7.760,-1.768,0.244,44.329
1732941911402,2024-11-29T23.45.11.402,7.770,-2.744,1.585,38.598
1732941911412,2024-11-29T23.45.11.412,7.780,-3.537,2.927,32.988
1732941911422,2024-11-29T23.45.11.422,7.790,-4.268,3.780,27.561
1732941911432,2024-11-29T23.45.11.432,7.800,-5.000,4.451,22.622
1732941911442,2024-11-29T23.45.11.442,7.810,-5.427,5.183,17.866
1732941911452,2024-11-29T23.45.11.452,7.820,-6.037,5.793,13.476
1732941911462,2024-11-29T23.45.11.462,7.830,-6.280,6.037,9.817
1732941911472,2024-11-29T23.45.11.472,7.840,-6.707,6.280,6.829
1732941911482,2024-11-29T23.45.11.482,7.850,-6.829,6.890,4.329
1732941911492,2024-11-29T23.45.11.492,7.860,-6.768,7.683,2.195
1732941911502,2024-11-29T23.45.11.502,7.870,-6.768,7.866,0.366
1732941911512,2024-11-29T23.45.11.512,7.880,-6.829,7.744,-0.976
1732941911522,2024-11-29T23.45.11.522,7.890,-6.707,7.561,-2.439
1732941911532,2024-11-29T23.45.11.532,7.900,-6.768,7.195,-3.902
1732941911542,2024-11-29T23.45.11.542,7.910,-6.707,6.402,-5.122
1732941911552,2024-11-29T23.45.11.552,7.920,-6.524,5.793,-5.976
1732941911562,2024-11-29T23.45.11.562,7.930,-6.159,5.305,-6.524
1732941911572,2024-11-29T23.45.11.572,7.940,-5.854,4.756,-6.890
1732941911582,2024-11-29T23.45.11.582,7.950,-5.488,4.085,-6.951
1732941911592,2024-11-29T23.45.11.592,7.960,-4.939,3.232,-6.646
1732941911602,2024-11-29T23.45.11.602,7.970,-4.390,2.378,-6.220
1732941911612,2024-11-29T23.45.11.612,7.980,-3.720,1.463,-5.549
1732941911622,2024-11-29T23.45.11.622,7.990,-2.988,0.793,-4.512
1732941911632,2024-11-29T23.45.11.632,8.000,-2.073,0.427,-3.415
1732941911642,2024-11-29T23.45.11.642,8.010,-1.280,0.061,-2.439
1732941911652,2024-11-29T23.45.11.652,8.020,-0.488,-0.061,-1.402
1732941911662,2024-11-29T23.45.11.662,8.030,-0.061,-0.183,-0.122
1732941911672,2024-11-29T23.45.11.672,8.040,0.488,-0.183,0.732
1732941911682,2024-11-29T23.45.11.682,8.050,1.037,-0.244,1.646
1732941911692,2024-11-29T23.45.11.692,8.060,1.463,-0.427,2.195
1732941911702,2024-11-29T23.45.11.702,8.070,1.585,-0.854,2.744
1732941911712,2024-11-29T23.45.11.712,8.080,1.646,-1.220,3.232
1732941911722,2024-11-29T23.45.11.722,8.090,1.646,-1.220,3.598
1732941911732,2024-11-29T23.45.11.732,8.100,1.707,-1.159,3.780
1732941911742,2024-11-29T23.45.11.742,8.110,1.524,-1.098,3.902
1732941911752,2024-11-29T23.45.11.752,8.120,1.402,-0.976,4.085
1732941911762,2024-11-29T23.45.11.762,8.130,1.402,-0.732,3.902
1732941911772,2024-11-29T23.45.11.772,8.140,1.402,-0.610,3.841
1732941911782,2024-11-29T23.45.11.782,8.150,1.402,-0.671,3.902
1732941911792,2024-11-29T23.45.11.792,8.160,1.280,-0.610,4.085
1732941911802,2024-11-29T23.45.11.802,8.170,1.402,-0.671,4.207
1732941911812,2024-11-29T23.45.11.812,8.180,1.402,-0.793,4.390
1732941911822,2024-11-29T23.45.11.822,8.190,1.463,-0.915,4.573
1732941911832,2024-11-29T23.45.11.832,8.200,1.524,-0.854,4.390
1732941911842,2024-11-29T23.45.11.842,8.210,1.463,-0.793,4.268
1732941911852,2024-11-29T23.45.11.852,8.220,1.341,-0.915,4.329
1732941911862,2024-11-29T23.45.11.862,8.230,1.341,-0.671,3.902
1732941911872,2024-11-29T23.45.11.872,8.240,1.341,-0.732,3.659
1732941911882,2024-11-29T23.45.11.882,8.250,1.280,-0.671,3.415
1732941911892,2024-11-29T23.45.11.892,8.260,1.402,-0.732,3.049
1732941911902,2024-11-29T23.45.11.902,8.270,1.585,-0.549,2.134
1732941911912,2024-11-29T23.45.11.912,8.280,1.951,-0.183,0.427
1732941911922,2024-11-29T23.45.11.922,8.290,2.317,-0.122,-1.768
1732941911932,2024-11-29T23.45.11.932,8.300,2.866,-0.183,-4.207
1732941911942,2024-11-29T23.45.11.942,8.310,3.476,-0.244,-6.890
1732941911952,2024-11-29T23.45.11.952,8.320,3.780,0.305,-10.183
1732941911962,2024-11-29T23.45.11.962,8.330,3.720,0.610,-15.000
1732941911972,2024-11-29T23.45.11.972,8.340,3.171,-0.061,-21.524
1732941911982,2024-11-29T23.45.11.982,8.350,2.012,-0.305,-30.610
1732941911992,2024-11-29T23.45.11.992,8.360,0.793,0.427,-41.159
1732941912002,2024-11-29T23.45.12.002,8.370,-0.671,0.854,-51.159
1732941912012,2024-11-29T23.45.12.012,8.380,-2.561,0.854,-60.854
1732941912022,2024-11-29T23.45.12.022,8.390,-4.573,1.280,-70.549
1732941912032,2024-11-29T23.45.12.032,8.400,-6.829,2.012,-80.183
1732941912042,2024-11-29T23.45.12.042,8.410,-9.207,2.500,-89.939
1732941912052,2024-11-29T23.45.12.052,8.420,-11.524,3.354,-98.720
1732941912062,2024-11-29T23.45.12.062,8.430,-13.720,4.512,-106.951
1732941912072,2024-11-29T23.45.12.072,8.440,-15.915,5.488,-115.488
1732941912082,2024-11-29T23.45.12.082,8.450,-17.927,6.463,-123.415
1732941912092,2024-11-29T23.45.12.092,8.460,-19.756,7.805,-131.463
1732941912102,2024-11-29T23.45.12.102,8.470,-21.768,8.963,-139.024
1732941912112,2024-11-29T23.45.12.112,8.480,-23.476,9.573,-144.939
1732941912122,2024-11-29T23.45.12.122,8.490,-25.061,9.817,-149.268
1732941912132,2024-11-29T23.45.12.132,8.500,-26.463,10.366,-151.951
1732941912142,2024-11-29T23.45.12.142,8.510,-27.683,10.183,-152.988
1732941912152,2024-11-29T23.45.12.152,8.520,-28.963,9.817,-152.744
1732941912162,2024-11-29T23.45.12.162,8.530,-29.939,9.573,-150.915
1732941912172,2024-11-29T23.45.12.172,8.540,-30.549,9.268,-148.415
1732941912182,2024-11-29T23.45.12.182,8.550,-30.915,9.573,-145.671
1732941912192,2024-11-29T23.45.12.192,8.560,-31.280,10.488,-143.354
1732941912202,2024-11-29T23.45.12.202,8.570,-31.341,11.707,-142.378
1732941912212,2024-11-29T23.45.12.212,8.580,-31.220,13.415,-140.427
1732941912222,2024-11-29T23.45.12.222,8.590,-30.732,14.512,-137.561
1732941912232,2024-11-29T23.45.12.232,8.600,-29.634,13.902,-132.988
1732941912242,2024-11-29T23.45.12.242,8.610,-28.415,12.378,-127.866
1732941912252,2024-11-29T23.45.12.252,8.620,-27.256,11.037,-123.902
1732941912262,2024-11-29T23.45.12.262,8.630,-26.280,10.183,-121.280
1732941912272,2024-11-29T23.45.12.272,8.640,-25.244,9.512,-117.134
1732941912282,2024-11-29T23.45.12.282,8.650,-23.780,8.537,-111.159
1732941912292,2024-11-29T23.45.12.292,8.660,-22.317,7.683,-105.000
1732941912302,2024-11-29T23.45.12.302,8.670,-20.976,7.378,-100.366
1732941912312,2024-11-29T23.45.12.312,8.680,-19.756,7.927,-96.098
1732941912322,2024-11-29T23.45.12.322,8.690,-18.232,7.622,-90.854
1732941912332,2024-11-29T23.45.12.332,8.700,-16.768,6.220,-84.512
1732941912342,2024-11-29T23.45.12.342,8.710,-15.244,4.390,-77.378
1732941912352,2024-11-29T23.45.12.352,8.720,-13.659,2.744,-70.427
1732941912362,2024-11-29T23.45.12.362,8.730,-12.195,1.280,-63.659
1732941912372,2024-11-29T23.45.12.372,8.740,-11.037,0.732,-57.988
1732941912382,2024-11-29T23.45.12.382,8.750,-9.878,0.976,-52.317
1732941912392,2024-11-29T23.45.12.392,8.760,-8.963,0.915,-45.976
1732941912402,2024-11-29T23.45.12.402,8.770,-8.110,0.427,-39.329
1732941912412,2024-11-29T23.45.12.412,8.780,-7.073,0.000,-32.744
1732941912422,2024-11-29T23.45.12.422,8.790,-5.976,-0.793,-26.463
1732941912432,2024-11-29T23.45.12.432,8.800,-4.573,-2.561,-19.939
1732941912442,2024-11-29T23.45.12.442,8.810,-2.744,-4.268,-13.659
1732941912452,2024-11-29T23.45.12.452,8.820,-1.037,-4.939,-7.805
1732941912462,2024-11-29T23.45.12.462,8.830,0.610,-4.207,-2.134
1732941912472,2024-11-29T23.45.12.472,8.840,2.012,-2.866,3.415
1732941912482,2024-11-29T23.45.12.482,8.850,3.354,-1.768,9.512
1732941912492,2024-11-29T23.45.12.492,8.860,4.695,-1.037,15.976
1732941912502,2024-11-29T23.45.12.502,8.870,6.098,-1.098,22.927
1732941912512,2024-11-29T23.45.12.512,8.880,7.622,-1.463,30.366
1732941912522,2024-11-29T23.45.12.522,8.890,9.207,-2.256,37.927
1732941912532,2024-11-29T23.45.12.532,8.900,10.793,-3.232,45.305
1732941912542,2024-11-29T23.45.12.542,8.910,12.439,-3.963,52.927
1732941912552,2024-11-29T23.45.12.552,8.920,14.024,-4.756,61.098
1732941912562,2024-11-29T23.45.12.562,8.930,15.427,-5.732,69.024
1732941912572,2024-11-29T23.45.12.572,8.940,16.829,-6.098,76.585
1732941912582,2024-11-29T23.45.12.582,8.950,17.805,-6.037,84.024
1732941912592,2024-11-29T23.45.12.592,8.960,18.232,-5.366,90.610
1732941912602,2024-11-29T23.45.12.602,8.970,18.293,-3.232,96.463
1732941912612,2024-11-29T23.45.12.612,8.980,18.537,0.366,101.829
1732941912622,2024-11-29T23.45.12.622,8.990,18.780,2.683,107.195
1732941912632,2024-11-29T23.45.12.632,9.000,19.146,2.622,113.293
1732941912642,2024-11-29T23.45.12.642,9.010,19.634,1.646,119.878
1732941912652,2024-11-29T23.45.12.652,9.020,20.244,0.976,126.402
1732941912662,2024-11-29T23.45.12.662,9.030,20.915,0.854,132.317
1732941912672,2024-11-29T23.45.12.672,9.040,21.341,0.854,137.988
1732941912682,2024-11-29T23.45.12.682,9.050,21.707,0.671,143.415
1732941912692,2024-11-29T23.45.12.692,9.060,22.195,0.122,148.293
1732941912702,2024-11-29T23.45.12.702,9.070,22.378,-0.366,152.317
1732941912712,2024-11-29T23.45.12.712,9.080,22.561,-0.671,156.098
1732941912722,2024-11-29T23.45.12.722,9.090,22.439,-0.427,159.146
1732941912732,2024-11-29T23.45.12.732,9.100,22.134,-0.305,160.732
1732941912742,2024-11-29T23.45.12.742,9.110,21.280,-1.280,161.159
1732941912752,2024-11-29T23.45.12.752,9.120,19.756,-3.110,161.159
1732941912762,2024-11-29T23.45.12.762,9.130,17.805,-4.146,160.305
1732941912772,2024-11-29T23.45.12.772,9.140,15.488,-4.146,158.049
1732941912782,2024-11-29T23.45.12.782,9.150,12.927,-4.634,154.878
1732941912792,2024-11-29T23.45.12.792,9.160,10.183,-6.524,151.159
1732941912802,2024-11-29T23.45.12.802,9.170,7.500,-8.963,146.524
1732941912812,2024-11-29T23.45.12.812,9.180,5.183,-10.305,140.610
1732941912822,2024-11-29T23.45.12.822,9.190,3.293,-10.122,133.659
1732941912832,2024-11-29T23.45.12.832,9.200,1.829,-10.244,126.220
1732941912842,2024-11-29T23.45.12.842,9.210,0.671,-10.854,118.415
1732941912852,2024-11-29T23.45.12.852,9.220,0.122,-10.610,110.488
1732941912862,2024-11-29T23.45.12.862,9.230,0.122,-9.695,102.317
1732941912872,2024-11-29T23.45.12.872,9.240,0.610,-9.207,94.512
1732941912882,2024-11-29T23.45.12.882,9.250,1.159,-8.963,86.890
1732941912892,2024-11-29T23.45.12.892,9.260,2.073,-8.720,79.085
1732941912902,2024-11-29T23.45.12.902,9.270,3.232,-8.720,71.646
1732941912912,2024-11-29T23.45.12.912,9.280,4.573,-8.659,64.451
1732941912922,2024-11-29T23.45.12.922,9.290,5.854,-8.354,56.707
1732941912932,2024-11-29T23.45.12.932,9.300,7.012,-7.683,48.598
1732941912942,2024-11-29T23.45.12.942,9.310,8.171,-7.012,40.488
1732941912952,2024-11-29T23.45.12.952,9.320,9.024,-6.341,32.561
1732941912962,2024-11-29T23.45.12.962,9.330,9.634,-5.061,25.183
1732941912972,2024-11-29T23.45.12.972,9.340,10.061,-3.902,18.232
1732941912982,2024-11-29T23.45.12.982,9.350,10.244,-3.049,12.012
1732941912992,2024-11-29T23.45.12.992,9.360,9.939,-2.439,6.524
1732941913002,2024-11-29T23.45.13.002,9.370,9.329,-1.829,1.707
1732941913012,2024-11-29T23.45.13.012,9.380,8.537,-0.793,-2.439
1732941913022,2024-11-29T23.45.13.022,9.390,7.561,0.122,-6.341
1732941913032,2024-11-29T23.45.13.032,9.400,6.402,0.610,-9.390
1732941913042,2024-11-29T23.45.13.042,9.410,5.122,0.488,-11.890
1732941913052,2024-11-29T23.45.13.052,9.420,3.841,0.305,-13.841
1732941913062,2024-11-29T23.45.13.062,9.430,2.683,0.366,-15.122
1732941913072,2024-11-29T23.45.13.072,9.440,1.646,0.305,-15.732
1732941913082,2024-11-29T23.45.13.082,9.450,0.732,0.061,-15.854
1732941913092,2024-11-29T23.45.13.092,9.460,-0.122,0.000,-15.488
1732941913102,2024-11-29T23.45.13.102,9.470,-0.854,0.366,-14.939
1732941913112,2024-11-29T23.45.13.112,9.480,-1.402,0.793,-14.268
1732941913122,2024-11-29T23.45.13.122,9.490,-1.646,1.037,-13.232
1732941913132,2024-11-29T23.45.13.132,9.500,-2.073,1.220,-12.073
1732941913142,2024-11-29T23.45.13.142,9.510,-2.195,1.524,-11.159
1732941913152,2024-11-29T23.45.13.152,9.520,-2.195,1.341,-10.183
1732941913162,2024-11-29T23.45.13.162,9.530,-2.317,1.280,-9.329
1732941913172,2024-11-29T23.45.13.172,9.540,-2.256,1.646,-8.902
1732941913182,2024-11-29T23.45.13.182,9.550,-2.073,1.585,-8.415
1732941913192,2024-11-29T23.45.13.192,9.560,-1.890,1.402,-7.866
1732941913202,2024-11-29T23.45.13.202,9.570,-1.646,1.585,-7.378
1732941913212,2024-11-29T23.45.13.212,9.580,-1.402,1.890,-6.707
1732941913222,2024-11-29T23.45.13.222,9.590,-1.280,1.890,-5.854
1732941913232,2024-11-29T23.45.13.232,9.600,-0.976,1.646,-4.939
1732941913242,2024-11-29T23.45.13.242,9.610,-0.671,1.220,-4.024
1732941913252,2024-11-29T23.45.13.252,9.620,-0.549,0.854,-2.988
1732941913262,2024-11-29T23.45.13.262,9.630,-0.366,0.427,-1.829
1732941913272,2024-11-29T23.45.13.272,9.640,-0.061,0.305,-1.037
1732941913282,2024-11-29T23.45.13.282,9.650,0.183,0.305,-0.366
1732941913292,2024-11-29T23.45.13.292,9.660,0.366,0.366,0.183
1732941913302,2024-11-29T23.45.13.302,9.670,0.549,0.488,0.671
1732941913312,2024-11-29T23.45.13.312,9.680,0.610,0.427,0.976
1732941913322,2024-11-29T23.45.13.322,9.690,0.671,0.244,1.280
1732941913332,2024-11-29T23.45.13.332,9.700,0.488,0.244,1.463
1732941913342,2024-11-29T23.45.13.342,9.710,0.427,0.122,1.585
1732941913352,2024-11-29T23.45.13.352,9.720,0.488,0.183,1.585
1732941913362,2024-11-29T23.45.13.362,9.730,0.366,0.183,1.463
1732941913372,2024-11-29T23.45.13.372,9.740,0.305,0.000,1.159
1732941913382,2024-11-29T23.45.13.382,9.750,0.183,0.000,0.732
1732941913392,2024-11-29T23.45.13.392,9.760,0.061,-0.183,0.305
1732941913402,2024-11-29T23.45.13.402,9.770,0.000,-0.122,0.000
1732941913412,2024-11-29T23.45.13.412,9.780,0.000,-0.183,-0.427
1732941913422,2024-11-29T23.45.13.422,9.790,0.122,-0.244,-0.671
1732941913432,2024-11-29T23.45.13.432,9.800,0.183,-0.305,-0.793
1732941913442,2024-11-29T23.45.13.442,9.810,0.183,-0.366,-0.976
1732941913452,2024-11-29T23.45.13.452,9.820,0.122,-0.488,-0.976
1732941913462,2024-11-29T23.45.13.462,9.830,0.183,-0.488,-0.793
1732941913472,2024-11-29T23.45.13.472,9.840,0.183,-0.610,-0.671
1732941913482,2024-11-29T23.45.13.482,9.850,0.122,-0.793,-0.366
1732941913492,2024-11-29T23.45.13.492,9.860,0.244,-0.793,0.000
1732941913502,2024-11-29T23.45.13.502,9.870,0.244,-0.671,0.305
1732941913512,2024-11-29T23.45.13.512,9.880,0.244,-0.610,0.732
1732941913522,2024-11-29T23.45.13.522,9.890,0.366,-0.732,0.976
1732941913532,2024-11-29T23.45.13.532,9.900,0.427,-0.793,1.159
1732941913542,2024-11-29T23.45.13.542,9.910,0.610,-0.854,1.463
1732941913552,2024-11-29T23.45.13.552,9.920,0.915,-0.976,1.707
1732941913562,2024-11-29T23.45.13.562,9.930,1.098,-0.854,1.707
1732941913572,2024-11-29T23.45.13.572,9.940,1.341,-0.732,1.768
1732941913582,2024-11-29T23.45.13.582,9.950,1.646,-0.915,2.012
1732941913592,2024-11-29T23.45.13.592,9.960,1.951,-0.854,2.012
1732941913602,2024-11-29T23.45.13.602,9.970,2.073,-0.427,2.012
1732941913612,2024-11-29T23.45.13.612,9.980,2.317,-0.610,1.951
1732941913622,2024-11-29T23.45.13.622,9.990,2.439,-1.280,2.012
1732941913632,2024-11-29T23.45.13.632,10.000,2.805,-1.768,1.951
1732941913642,2024-11-29T23.45.13.642,10.010,3.110,-2.256,1.829
1732941913652,2024-11-29T23.45.13.652,10.020,3.354,-2.622,1.829
1732941913662,2024-11-29T23.45.13.662,10.030,3.598,-2.622,1.890
1732941913672,2024-11-29T23.45.13.672,10.040,3.841,-2.256,1.768
1732941913682,2024-11-29T23.45.13.682,10.050,3.963,-1.768,1.646
1732941913692,2024-11-29T23.45.13.692,10.060,3.902,-1.524,1.463
1732941913702,2024-11-29T23.45.13.702,10.070,3.659,-1.098,1.098
1732941913712,2024-11-29T23.45.13.712,10.080,3.293,-0.854,0.610
1732941913722,2024-11-29T23.45.13.722,10.090,2.866,-0.671,0.122
1732941913732,2024-11-29T23.45.13.732,10.100,2.317,-0.610,-0.427
1732941913742,2024-11-29T23.45.13.742,10.110,2.012,-0.488,-0.732
1732941913752,2024-11-29T23.45.13.752,10.120,1.585,-0.488,-0.793
1732941913762,2024-11-29T23.45.13.762,10.130,1.159,-0.427,-0.915
1732941913772,2024-11-29T23.45.13.772,10.140,0.854,-0.061,-0.976
1732941913782,2024-11-29T23.45.13.782,10.150,0.488,0.122,-0.854
1732941913792,2024-11-29T23.45.13.792,10.160,0.122,0.244,-0.793
1732941913802,2024-11-29T23.45.13.802,10.170,0.000,0.244,-0.610
1732941913812,2024-11-29T23.45.13.812,10.180,-0.122,0.183,-0.366
1732941913822,2024-11-29T23.45.13.822,10.190,-0.183,0.244,-0.427
1732941913832,2024-11-29T23.45.13.832,10.200,-0.122,0.244,-0.427
1732941913842,2024-11-29T23.45.13.842,10.210,-0.061,0.549,-0.488
1732941913852,2024-11-29T23.45.13.852,10.220,-0.122,1.037,-0.671
1732941913862,2024-11-29T23.45.13.862,10.230,-0.061,1.098,-0.732
1732941913872,2024-11-29T23.45.13.872,10.240,0.000,0.549,-0.671
1732941913882,2024-11-29T23.45.13.882,10.250,0.000,0.244,-0.427
1732941913892,2024-11-29T23.45.13.892,10.260,0.122,0.122,-0.244
1732941913902,2024-11-29T23.45.13.902,10.270,0.183,0.000,0.000
1732941913912,2024-11-29T23.45.13.912,10.280,0.366,0.244,0.305
1732941913922,2024-11-29T23.45.13.922,10.290,0.488,0.671,0.549
1732941913932,2024-11-29T23.45.13.932,10.300,0.549,0.976,0.671
1732941913942,2024-11-29T23.45.13.942,10.310,0.488,1.220,0.732
