epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1732943144438,2024-11-30T00.05.44.438,3.930,-0.909,0.383,0.176
1732943144448,2024-11-30T00.05.44.448,3.940,-0.911,0.384,0.176
1732943144458,2024-11-30T00.05.44.458,3.950,-0.912,0.387,0.177
1732943144468,2024-11-30T00.05.44.468,3.960,-0.914,0.387,0.179
1732943144478,2024-11-30T00.05.44.478,3.970,-0.917,0.386,0.178
1732943144488,2024-11-30T00.05.44.488,3.980,-0.916,0.386,0.178
1732943144498,2024-11-30T00.05.44.498,3.990,-0.913,0.383,0.177
1732943144508,2024-11-30T00.05.44.508,4.000,-0.914,0.381,0.178
1732943144518,2024-11-30T00.05.44.518,4.010,-0.914,0.379,0.179
1732943144528,2024-11-30T00.05.44.528,4.020,-0.914,0.377,0.176
1732943144538,2024-11-30T00.05.44.538,4.030,-0.914,0.378,0.178
1732943144548,2024-11-30T00.05.44.548,4.040,-0.915,0.379,0.176
1732943144558,2024-11-30T00.05.44.558,4.050,-0.913,0.379,0.178
1732943144568,2024-11-30T00.05.44.568,4.060,-0.911,0.378,0.177
1732943144578,2024-11-30T00.05.44.578,4.070,-0.913,0.380,0.174
