epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1732943144291,2024-11-30T00.05.44.291,3.780,0.427,0.610,1.159
1732943144301,2024-11-30T00.05.44.301,3.790,0.366,0.305,1.280
1732943144311,2024-11-30T00.05.44.311,3.800,0.366,0.183,1.341
1732943144321,2024-11-30T00.05.44.321,3.810,0.305,0.061,1.220
1732943144331,2024-11-30T00.05.44.331,3.820,0.427,0.000,0.976
1732943144341,2024-11-30T00.05.44.341,3.830,0.366,0.061,0.915
1732943144351,2024-11-30T00.05.44.351,3.840,0.305,0.183,0.854
1732943144361,2024-11-30T00.05.44.361,3.850,0.427,0.488,0.732
1732943144371,2024-11-30T00.05.44.371,3.860,0.488,0.610,0.488
1732943144381,2024-11-30T00.05.44.381,3.870,0.488,0.488,0.183
1732943144391,2024-11-30T00.05.44.391,3.880,0.427,0.366,0.000
1732943144401,2024-11-30T00.05.44.401,3.890,0.244,0.488,-0.305
1732943144411,2024-11-30T00.05.44.411,3.900,0.061,0.610,-0.549
1732943144421,2024-11-30T00.05.44.421,3.910,0.000,0.244,-0.732
1732943144431,2024-11-30T00.05.44.431,3.920,-0.244,-0.305,-0.915
1732943144441,2024-11-30T00.05.44.441,3.930,-0.244,-0.610,-0.793
1732943144451,2024-11-30T00.05.44.451,3.940,0.061,-0.793,-0.793
1732943144461,2024-11-30T00.05.44.461,3.950,0.244,-0.854,-0.610
1732943144471,2024-11-30T00.05.44.471,3.960,0.488,-0.610,-0.366
1732943144481,2024-11-30T00.05.44.481,3.970,0.671,-0.305,-0.183
1732943144491,2024-11-30T00.05.44.491,3.980,0.854,-0.122,-0.061
1732943144501,2024-11-30T00.05.44.501,3.990,0.854,0.000,-0.061
1732943144511,2024-11-30T00.05.44.511,4.000,0.732,0.061,-0.061
1732943144521,2024-11-30T00.05.44.521,4.010,0.488,0.061,-0.305
1732943144531,2024-11-30T00.05.44.531,4.020,0.244,0.122,-0.488
1732943144541,2024-11-30T00.05.44.541,4.030,0.061,0.183,-0.671
1732943144551,2024-11-30T00.05.44.551,4.040,-0.122,0.305,-0.854
1732943144561,2024-11-30T00.05.44.561,4.050,-0.305,0.183,-0.915
1732943144571,2024-11-30T00.05.44.571,4.060,-0.427,0.122,-0.976
1732943144581,2024-11-30T00.05.44.581,4.070,-0.366,0.061,-1.098
