epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1732904101065,2024-11-29T13.15.01.065,3.840,-0.963,0.250,0.169
1732904101075,2024-11-29T13.15.01.075,3.850,-0.962,0.254,0.167
1732904101085,2024-11-29T13.15.01.085,3.860,-0.960,0.256,0.167
1732904101095,2024-11-29T13.15.01.095,3.870,-0.958,0.257,0.166
1732904101105,2024-11-29T13.15.01.105,3.880,-0.960,0.258,0.167
1732904101115,2024-11-29T13.15.01.115,3.890,-0.965,0.261,0.166
1732904101125,2024-11-29T13.15.01.125,3.900,-0.963,0.260,0.167
1732904101135,2024-11-29T13.15.01.135,3.910,-0.966,0.263,0.167
1732904101145,2024-11-29T13.15.01.145,3.920,-0.965,0.265,0.165
1732904101155,2024-11-29T13.15.01.155,3.930,-0.960,0.265,0.166
1732904101165,2024-11-29T13.15.01.165,3.940,-0.963,0.264,0.164
1732904101175,2024-11-29T13.15.01.175,3.950,-0.967,0.265,0.165
1732904101185,2024-11-29T13.15.01.185,3.960,-0.963,0.260,0.165
1732904101195,2024-11-29T13.15.01.195,3.970,-0.958,0.258,0.162
1732904101205,2024-11-29T13.15.01.205,3.980,-0.959,0.258,0.163
1732904101215,2024-11-29T13.15.01.215,3.990,-0.963,0.260,0.162
1732904101225,2024-11-29T13.15.01.225,4.000,-0.964,0.264,0.164
1732904101235,2024-11-29T13.15.01.235,4.010,-0.962,0.265,0.163
1732904101245,2024-11-29T13.15.01.245,4.020,-0.960,0.264,0.160
1732904101255,2024-11-29T13.15.01.255,4.030,-0.963,0.266,0.161
1732904101265,2024-11-29T13.15.01.265,4.040,-0.961,0.265,0.163
1732904101275,2024-11-29T13.15.01.275,4.050,-0.960,0.260,0.162
1732904101285,2024-11-29T13.15.01.285,4.060,-0.958,0.259,0.159
1732904101295,2024-11-29T13.15.01.295,4.070,-0.957,0.260,0.159
