epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1732904908631,2024-11-29T13.28.28.631,3.800,-0.929,0.296,0.230
1732904908641,2024-11-29T13.28.28.641,3.810,-0.932,0.296,0.232
1732904908651,2024-11-29T13.28.28.651,3.820,-0.933,0.296,0.233
1732904908661,2024-11-29T13.28.28.661,3.830,-0.931,0.296,0.229
1732904908671,2024-11-29T13.28.28.671,3.840,-0.932,0.296,0.233
1732904908681,2024-11-29T13.28.28.681,3.850,-0.931,0.296,0.229
1732904908691,2024-11-29T13.28.28.691,3.860,-0.929,0.295,0.228
1732904908701,2024-11-29T13.28.28.701,3.870,-0.930,0.291,0.230
1732904908711,2024-11-29T13.28.28.711,3.880,-0.931,0.290,0.233
1732904908721,2024-11-29T13.28.28.721,3.890,-0.929,0.290,0.231
1732904908731,2024-11-29T13.28.28.731,3.900,-0.927,0.288,0.228
1732904908741,2024-11-29T13.28.28.741,3.910,-0.932,0.285,0.229
1732904908751,2024-11-29T13.28.28.751,3.920,-0.934,0.285,0.228
1732904908761,2024-11-29T13.28.28.761,3.930,-0.934,0.287,0.229
