epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.73277E+12,2024-11-27T23.06.22.403,2.28,-0.965,0.247,-0.135
1.73277E+12,2024-11-27T23.06.22.413,2.29,-0.955,0.242,-0.155
1.73277E+12,2024-11-27T23.06.22.423,2.3,-0.947,0.243,-0.174
1.73277E+12,2024-11-27T23.06.22.433,2.31,-0.937,0.25,-0.19
1.73277E+12,2024-11-27T23.06.22.443,2.32,-0.915,0.246,-0.213
1.73277E+12,2024-11-27T23.06.22.453,2.33,-0.911,0.244,-0.23
1.73277E+12,2024-11-27T23.06.22.463,2.34,-0.916,0.26,-0.247
1.73277E+12,2024-11-27T23.06.22.473,2.35,-0.911,0.267,-0.263
1.73277E+12,2024-11-27T23.06.22.483,2.36,-0.893,0.268,-0.282
1.73277E+12,2024-11-27T23.06.22.493,2.37,-0.872,0.269,-0.313
1.73277E+12,2024-11-27T23.06.22.503,2.38,-0.873,0.266,-0.333
1.73277E+12,2024-11-27T23.06.22.513,2.39,-0.873,0.269,-0.341
1.73277E+12,2024-11-27T23.06.22.523,2.4,-0.862,0.268,-0.353
1.73277E+12,2024-11-27T23.06.22.533,2.41,-0.864,0.259,-0.364
1.73277E+12,2024-11-27T23.06.22.543,2.42,-0.869,0.264,-0.37
1.73277E+12,2024-11-27T23.06.22.553,2.43,-0.86,0.279,-0.384
1.73277E+12,2024-11-27T23.06.22.563,2.44,-0.844,0.297,-0.4
1.73277E+12,2024-11-27T23.06.22.573,2.45,-0.832,0.307,-0.428
1.73277E+12,2024-11-27T23.06.22.583,2.46,-0.82,0.318,-0.446
1.73277E+12,2024-11-27T23.06.22.593,2.47,-0.81,0.317,-0.45
1.73277E+12,2024-11-27T23.06.22.603,2.48,-0.833,0.323,-0.449
1.73277E+12,2024-11-27T23.06.22.613,2.49,-0.853,0.344,-0.454
1.73277E+12,2024-11-27T23.06.22.623,2.5,-0.833,0.354,-0.476
1.73277E+12,2024-11-27T23.06.22.633,2.51,-0.813,0.363,-0.506
1.73277E+12,2024-11-27T23.06.22.643,2.52,-0.818,0.378,-0.516
1.73277E+12,2024-11-27T23.06.22.653,2.53,-0.822,0.388,-0.511
1.73277E+12,2024-11-27T23.06.22.663,2.54,-0.828,0.39,-0.517
1.73277E+12,2024-11-27T23.06.22.673,2.55,-0.818,0.384,-0.526
1.73277E+12,2024-11-27T23.06.22.683,2.56,-0.793,0.37,-0.531
1.73277E+12,2024-11-27T23.06.22.693,2.57,-0.792,0.357,-0.536
1.73277E+12,2024-11-27T23.06.22.703,2.58,-0.799,0.344,-0.54
1.73277E+12,2024-11-27T23.06.22.713,2.59,-0.806,0.332,-0.535
1.73277E+12,2024-11-27T23.06.22.723,2.6,-0.814,0.325,-0.531
1.73277E+12,2024-11-27T23.06.22.733,2.61,-0.81,0.319,-0.532
1.73277E+12,2024-11-27T23.06.22.743,2.62,-0.812,0.317,-0.535
1.73277E+12,2024-11-27T23.06.22.753,2.63,-0.813,0.323,-0.536
1.73277E+12,2024-11-27T23.06.22.763,2.64,-0.811,0.32,-0.531
1.73277E+12,2024-11-27T23.06.22.773,2.65,-0.808,0.321,-0.532
1.73277E+12,2024-11-27T23.06.22.783,2.66,-0.809,0.315,-0.531
1.73277E+12,2024-11-27T23.06.22.793,2.67,-0.812,0.31,-0.525
1.73277E+12,2024-11-27T23.06.22.803,2.68,-0.814,0.309,-0.528
1.73277E+12,2024-11-27T23.06.22.813,2.69,-0.814,0.299,-0.526
1.73277E+12,2024-11-27T23.06.22.823,2.7,-0.815,0.297,-0.53
1.73277E+12,2024-11-27T23.06.22.833,2.71,-0.811,0.297,-0.537
1.73277E+12,2024-11-27T23.06.22.843,2.72,-0.814,0.296,-0.539
1.73277E+12,2024-11-27T23.06.22.853,2.73,-0.815,0.297,-0.54
1.73277E+12,2024-11-27T23.06.22.863,2.74,-0.809,0.301,-0.544
1.73277E+12,2024-11-27T23.06.22.873,2.75,-0.808,0.299,-0.541
1.73277E+12,2024-11-27T23.06.22.883,2.76,-0.815,0.299,-0.53
1.73277E+12,2024-11-27T23.06.22.893,2.77,-0.824,0.302,-0.525
1.73277E+12,2024-11-27T23.06.22.903,2.78,-0.826,0.301,-0.518
1.73277E+12,2024-11-27T23.06.22.913,2.79,-0.824,0.299,-0.52
1.73277E+12,2024-11-27T23.06.22.923,2.8,-0.826,0.306,-0.521
1.73277E+12,2024-11-27T23.06.22.933,2.81,-0.823,0.307,-0.522
1.73277E+12,2024-11-27T23.06.22.943,2.82,-0.818,0.306,-0.526
1.73277E+12,2024-11-27T23.06.22.953,2.83,-0.818,0.309,-0.528
1.73277E+12,2024-11-27T23.06.22.963,2.84,-0.819,0.312,-0.527
1.73277E+12,2024-11-27T23.06.22.973,2.85,-0.818,0.317,-0.527
1.73277E+12,2024-11-27T23.06.22.983,2.86,-0.809,0.317,-0.526
1.73277E+12,2024-11-27T23.06.22.993,2.87,-0.812,0.314,-0.517
1.73277E+12,2024-11-27T23.06.23.003,2.88,-0.833,0.309,-0.497
1.73277E+12,2024-11-27T23.06.23.013,2.89,-0.853,0.307,-0.476
1.73277E+12,2024-11-27T23.06.23.023,2.9,-0.856,0.293,-0.457
1.73277E+12,2024-11-27T23.06.23.033,2.91,-0.858,0.285,-0.449
1.73277E+12,2024-11-27T23.06.23.043,2.92,-0.861,0.28,-0.447
1.73277E+12,2024-11-27T23.06.23.053,2.93,-0.861,0.267,-0.443
1.73277E+12,2024-11-27T23.06.23.063,2.94,-0.862,0.26,-0.441
1.73277E+12,2024-11-27T23.06.23.073,2.95,-0.863,0.254,-0.441
1.73277E+12,2024-11-27T23.06.23.083,2.96,-0.864,0.25,-0.441
1.73277E+12,2024-11-27T23.06.23.093,2.97,-0.867,0.252,-0.442
1.73277E+12,2024-11-27T23.06.23.103,2.98,-0.866,0.262,-0.443
1.73277E+12,2024-11-27T23.06.23.113,2.99,-0.857,0.267,-0.443
1.73277E+12,2024-11-27T23.06.23.123,3,-0.847,0.267,-0.439
1.73277E+12,2024-11-27T23.06.23.133,3.01,-0.85,0.268,-0.425
1.73277E+12,2024-11-27T23.06.23.143,3.02,-0.86,0.268,-0.41
1.73277E+12,2024-11-27T23.06.23.153,3.03,-0.869,0.267,-0.396
1.73277E+12,2024-11-27T23.06.23.163,3.04,-0.876,0.27,-0.379
1.73277E+12,2024-11-27T23.06.23.173,3.05,-0.881,0.275,-0.375
1.73277E+12,2024-11-27T23.06.23.183,3.06,-0.892,0.281,-0.367
1.73277E+12,2024-11-27T23.06.23.193,3.07,-0.902,0.285,-0.352
1.73277E+12,2024-11-27T23.06.23.203,3.08,-0.905,0.281,-0.337
1.73277E+12,2024-11-27T23.06.23.213,3.09,-0.912,0.276,-0.322
1.73277E+12,2024-11-27T23.06.23.223,3.1,-0.915,0.271,-0.305
1.73277E+12,2024-11-27T23.06.23.233,3.11,-0.922,0.26,-0.283
1.73277E+12,2024-11-27T23.06.23.243,3.12,-0.929,0.252,-0.264
1.73277E+12,2024-11-27T23.06.23.253,3.13,-0.933,0.24,-0.247
1.73277E+12,2024-11-27T23.06.23.263,3.14,-0.943,0.231,-0.23
1.73277E+12,2024-11-27T23.06.23.273,3.15,-0.954,0.232,-0.221
1.73277E+12,2024-11-27T23.06.23.283,3.16,-0.952,0.236,-0.215
1.73277E+12,2024-11-27T23.06.23.293,3.17,-0.938,0.229,-0.206
1.73277E+12,2024-11-27T23.06.23.303,3.18,-0.939,0.222,-0.196
1.73277E+12,2024-11-27T23.06.23.313,3.19,-0.949,0.216,-0.177
1.73277E+12,2024-11-27T23.06.23.323,3.2,-0.957,0.213,-0.16
1.73277E+12,2024-11-27T23.06.23.333,3.21,-0.955,0.215,-0.15
1.73277E+12,2024-11-27T23.06.23.343,3.22,-0.96,0.221,-0.14
1.73277E+12,2024-11-27T23.06.23.353,3.23,-0.969,0.231,-0.129
1.73277E+12,2024-11-27T23.06.23.363,3.24,-0.969,0.238,-0.121
1.73277E+12,2024-11-27T23.06.23.373,3.25,-0.965,0.24,-0.115
1.73277E+12,2024-11-27T23.06.23.383,3.26,-0.961,0.237,-0.106
1.73277E+12,2024-11-27T23.06.23.393,3.27,-0.962,0.234,-0.09
1.73277E+12,2024-11-27T23.06.23.403,3.28,-0.958,0.225,-0.078
1.73277E+12,2024-11-27T23.06.23.413,3.29,-0.955,0.205,-0.074
1.73277E+12,2024-11-27T23.06.23.423,3.3,-0.97,0.207,-0.069
1.73277E+12,2024-11-27T23.06.23.433,3.31,-0.963,0.214,-0.059
1.73277E+12,2024-11-27T23.06.23.443,3.32,-0.95,0.207,-0.056
1.73277E+12,2024-11-27T23.06.23.453,3.33,-0.95,0.205,-0.05
1.73277E+12,2024-11-27T23.06.23.463,3.34,-0.955,0.203,-0.04
1.73277E+12,2024-11-27T23.06.23.473,3.35,-0.955,0.203,-0.026
1.73277E+12,2024-11-27T23.06.23.483,3.36,-0.945,0.191,-0.023
1.73277E+12,2024-11-27T23.06.23.493,3.37,-0.941,0.179,-0.025
1.73277E+12,2024-11-27T23.06.23.503,3.38,-0.938,0.173,-0.025
1.73277E+12,2024-11-27T23.06.23.513,3.39,-0.922,0.161,-0.023
1.73277E+12,2024-11-27T23.06.23.523,3.4,-0.893,0.146,-0.017
1.73277E+12,2024-11-27T23.06.23.533,3.41,-0.894,0.136,0.002
1.73277E+12,2024-11-27T23.06.23.543,3.42,-0.917,0.142,0.043
1.73277E+12,2024-11-27T23.06.23.553,3.43,-0.928,0.15,0.081
1.73277E+12,2024-11-27T23.06.23.563,3.44,-0.93,0.161,0.122
1.73277E+12,2024-11-27T23.06.23.573,3.45,-0.928,0.169,0.16
1.73277E+12,2024-11-27T23.06.23.583,3.46,-0.929,0.18,0.192
1.73277E+12,2024-11-27T23.06.23.593,3.47,-0.935,0.198,0.213
1.73277E+12,2024-11-27T23.06.23.603,3.48,-0.942,0.207,0.236
1.73277E+12,2024-11-27T23.06.23.613,3.49,-0.956,0.213,0.264
1.73277E+12,2024-11-27T23.06.23.623,3.5,-0.986,0.221,0.292
1.73277E+12,2024-11-27T23.06.23.633,3.51,-1.008,0.228,0.322
1.73277E+12,2024-11-27T23.06.23.643,3.52,-1.017,0.227,0.35
1.73277E+12,2024-11-27T23.06.23.653,3.53,-1.021,0.223,0.363
1.73277E+12,2024-11-27T23.06.23.663,3.54,-1.016,0.211,0.373
1.73277E+12,2024-11-27T23.06.23.673,3.55,-1.009,0.207,0.384
1.73277E+12,2024-11-27T23.06.23.683,3.56,-1.01,0.209,0.392
1.73277E+12,2024-11-27T23.06.23.693,3.57,-1.005,0.21,0.402
1.73277E+12,2024-11-27T23.06.23.703,3.58,-1.009,0.205,0.416
1.73277E+12,2024-11-27T23.06.23.713,3.59,-1.009,0.202,0.43
1.73277E+12,2024-11-27T23.06.23.723,3.6,-1.011,0.193,0.438
1.73277E+12,2024-11-27T23.06.23.733,3.61,-1.009,0.181,0.446
1.73277E+12,2024-11-27T23.06.23.743,3.62,-0.998,0.182,0.447
1.73277E+12,2024-11-27T23.06.23.753,3.63,-0.987,0.177,0.442
1.73277E+12,2024-11-27T23.06.23.763,3.64,-0.981,0.178,0.437
