epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T21.59.24.696,0.75,-0.151,-0.948,-0.353
1.72974E+12,2024-10-23T21.59.24.706,0.76,-0.162,-0.934,-0.354
1.72974E+12,2024-10-23T21.59.24.716,0.77,-0.161,-0.919,-0.345
1.72974E+12,2024-10-23T21.59.24.726,0.78,-0.164,-0.909,-0.338
1.72974E+12,2024-10-23T21.59.24.736,0.79,-0.152,-0.912,-0.314
1.72974E+12,2024-10-23T21.59.24.746,0.8,-0.148,-0.939,-0.284
1.72974E+12,2024-10-23T21.59.24.756,0.81,-0.142,-0.962,-0.259
1.72974E+12,2024-10-23T21.59.24.766,0.82,-0.147,-0.995,-0.249
1.72974E+12,2024-10-23T21.59.24.776,0.83,-0.162,-1.003,-0.231
1.72974E+12,2024-10-23T21.59.24.786,0.84,-0.166,-1.007,-0.226
1.72974E+12,2024-10-23T21.59.24.796,0.85,-0.168,-1.004,-0.223
1.72974E+12,2024-10-23T21.59.24.806,0.86,-0.186,-1.003,-0.212
1.72974E+12,2024-10-23T21.59.24.816,0.87,-0.21,-1.008,-0.187
1.72974E+12,2024-10-23T21.59.24.826,0.88,-0.214,-1.026,-0.163
1.72974E+12,2024-10-23T21.59.24.836,0.89,-0.206,-1.049,-0.146
1.72974E+12,2024-10-23T21.59.24.846,0.9,-0.179,-1.067,-0.131
1.72974E+12,2024-10-23T21.59.24.856,0.91,-0.182,-1.069,-0.125
1.72974E+12,2024-10-23T21.59.24.866,0.92,-0.197,-1.053,-0.115
1.72974E+12,2024-10-23T21.59.24.876,0.93,-0.193,-1.05,-0.102
1.72974E+12,2024-10-23T21.59.24.886,0.94,-0.189,-1.042,-0.098
1.72974E+12,2024-10-23T21.59.24.896,0.95,-0.206,-1.029,-0.081
1.72974E+12,2024-10-23T21.59.24.906,0.96,-0.223,-1.021,-0.064
1.72974E+12,2024-10-23T21.59.24.916,0.97,-0.187,-1.008,-0.059
1.72974E+12,2024-10-23T21.59.24.926,0.98,-0.103,-1.002,-0.062
1.72974E+12,2024-10-23T21.59.24.936,0.99,-0.082,-1.01,-0.061
1.72974E+12,2024-10-23T21.59.24.946,1,-0.116,-1.021,-0.058
1.72974E+12,2024-10-23T21.59.24.956,1.01,-0.154,-1.044,-0.051
1.72974E+12,2024-10-23T21.59.24.966,1.02,-0.17,-1.073,-0.043
1.72974E+12,2024-10-23T21.59.24.976,1.03,-0.181,-1.101,-0.041
1.72974E+12,2024-10-23T21.59.24.986,1.04,-0.221,-1.111,-0.037
1.72974E+12,2024-10-23T21.59.24.996,1.05,-0.25,-1.099,-0.028
1.72974E+12,2024-10-23T21.59.25.006,1.06,-0.259,-1.082,-0.024
1.72974E+12,2024-10-23T21.59.25.016,1.07,-0.262,-1.052,-0.015
1.72974E+12,2024-10-23T21.59.25.026,1.08,-0.251,-1.025,-0.007
1.72974E+12,2024-10-23T21.59.25.036,1.09,-0.231,-1.009,0.005
1.72974E+12,2024-10-23T21.59.25.046,1.1,-0.229,-1.003,0.008
1.72974E+12,2024-10-23T21.59.25.056,1.11,-0.253,-0.999,0.012
1.72974E+12,2024-10-23T21.59.25.066,1.12,-0.305,-1.001,0.032
1.72974E+12,2024-10-23T21.59.25.076,1.13,-0.32,-1.006,0.042
1.72974E+12,2024-10-23T21.59.25.086,1.14,-0.283,-1.009,0.049
1.72974E+12,2024-10-23T21.59.25.096,1.15,-0.278,-1.019,0.061
1.72974E+12,2024-10-23T21.59.25.106,1.16,-0.286,-1.013,0.07
1.72974E+12,2024-10-23T21.59.25.116,1.17,-0.259,-1.006,0.082
1.72974E+12,2024-10-23T21.59.25.126,1.18,-0.234,-1.014,0.083
1.72974E+12,2024-10-23T21.59.25.136,1.19,-0.24,-1.013,0.077
1.72974E+12,2024-10-23T21.59.25.146,1.2,-0.253,-1.008,0.078
1.72974E+12,2024-10-23T21.59.25.156,1.21,-0.265,-1.016,0.08
1.72974E+12,2024-10-23T21.59.25.166,1.22,-0.291,-1.029,0.082
1.72974E+12,2024-10-23T21.59.25.176,1.23,-0.302,-1.034,0.086
1.72974E+12,2024-10-23T21.59.25.186,1.24,-0.281,-1.043,0.089
1.72974E+12,2024-10-23T21.59.25.196,1.25,-0.244,-1.057,0.083
1.72974E+12,2024-10-23T21.59.25.206,1.26,-0.222,-1.056,0.074
1.72974E+12,2024-10-23T21.59.25.216,1.27,-0.214,-1.056,0.064
1.72974E+12,2024-10-23T21.59.25.226,1.28,-0.225,-1.049,0.053
1.72974E+12,2024-10-23T21.59.25.236,1.29,-0.244,-1.038,0.041
1.72974E+12,2024-10-23T21.59.25.246,1.3,-0.262,-1.031,0.032
1.72974E+12,2024-10-23T21.59.25.256,1.31,-0.261,-1.021,0.021
1.72974E+12,2024-10-23T21.59.25.266,1.32,-0.237,-1.013,0.013
1.72974E+12,2024-10-23T21.59.25.276,1.33,-0.2,-1.008,0.002
1.72974E+12,2024-10-23T21.59.25.286,1.34,-0.179,-1.007,-0.011
1.72974E+12,2024-10-23T21.59.25.296,1.35,-0.186,-1.011,-0.019
